1975,1,1,9.9376,0.00015277,9.9377,8.6867,18.624,4263,0.042204,4263.1
1975,1,2,9.9888,0.00014835,9.9889,7.2604,17.249,4261.7,0.042348,4261.8
1975,1,3,10.048,0.0001446,10.049,6.073,16.122,4259.7,0.042497,4259.7
1975,1,4,10.109,0.00014126,10.109,5.0848,15.194,4257.2,0.042634,4257.3
1975,1,5,10.17,0.00013827,10.17,4.2617,14.432,4254.5,0.042762,4254.6
1975,1,6,10.232,0.00013554,10.232,3.5747,13.807,4251.6,0.042882,4251.6
1975,1,7,10.3,0.0001334,10.3,3.0039,13.304,4247.6,0.04302,4247.7
1975,1,8,10.369,0.00013149,10.369,2.5286,12.898,4243.4,0.043155,4243.5
1975,1,9,10.438,0.00012978,10.439,2.1325,12.571,4238.9,0.04329,4239
1975,1,10,10.515,0.00012862,10.515,1.8002,12.315,4233.4,0.043441,4233.5
1975,1,11,10.592,0.00012752,10.592,1.5205,12.113,4227.8,0.04359,4227.9
1975,1,12,10.676,0.0001271,10.676,1.2893,11.966,4220.8,0.043764,4220.9
1975,1,13,10.76,0.00012679,10.76,1.0975,11.858,4213.5,0.043941,4213.6
1975,1,14,10.851,0.00012707,10.851,0.9377,11.789,4204.9,0.04414,4205
1975,1,15,10.941,0.00012734,10.941,0.80403,11.745,4196.2,0.044339,4196.2
1975,1,16,11.038,0.00012812,11.038,0.6925,11.73,4186.1,0.04456,4186.2
1975,1,17,11.14,0.00012937,11.14,0.59942,11.739,4174.7,0.044802,4174.8
1975,1,18,11.247,0.00013107,11.247,0.5219,11.769,4162,0.045064,4162.1
1975,1,19,11.359,0.00013321,11.359,0.45729,11.816,4148.2,0.045345,4148.2
1975,1,20,11.481,0.00013675,11.481,0.40307,11.884,4132,0.045657,4132.1
1975,1,21,11.6,0.00013991,11.6,0.35736,11.958,4116.1,0.045966,4116.2
1975,1,22,11.717,0.00014274,11.717,0.31891,12.036,4100.4,0.046272,4100.5
1975,1,23,11.831,0.00014525,11.831,0.28627,12.118,4085,0.04658,4085.1
1975,1,24,11.943,0.00014748,11.943,0.25854,12.202,4069.8,0.046878,4069.9
1975,1,25,12.052,0.00014942,12.052,0.23421,12.286,4054.9,0.04717,4055
1975,1,26,12.159,0.00015119,12.159,0.21426,12.373,4040.2,0.047462,4040.2
1975,1,27,12.263,0.00015277,12.263,0.19725,12.461,4025.6,0.04775,4025.7
1975,1,28,12.365,0.00015417,12.365,0.18269,12.548,4011.3,0.048035,4011.3
1975,1,29,12.465,0.00015541,12.465,0.17017,12.635,3997.1,0.048316,3997.2
1975,1,30,12.562,0.00015652,12.562,0.15936,12.721,3983.2,0.048593,3983.2
1975,1,31,12.652,0.00015619,12.652,0.14805,12.8,3970.3,0.048832,3970.4
1975,2,1,12.745,0.00015719,12.745,0.14018,12.885,3956.7,0.049105,3956.7
1975,2,2,12.831,0.00015678,12.831,0.13143,12.963,3944.1,0.049338,3944.1
1975,2,3,12.912,0.00015545,12.912,0.12247,13.035,3932.3,0.049543,3932.4
1975,2,4,12.989,0.00015352,12.989,0.11323,13.102,3921.2,0.049726,3921.3
1975,2,5,13.062,0.00015119,13.062,0.10454,13.167,3910.7,0.04989,3910.8
1975,2,6,13.132,0.00014873,13.132,0.096577,13.229,3900.5,0.050045,3900.6
1975,2,7,13.199,0.00014615,13.199,0.0892,13.288,3890.7,0.050188,3890.7
1975,2,8,13.263,0.00014349,13.264,0.082364,13.346,3881.2,0.050317,3881.2
1975,2,9,13.325,0.00014079,13.326,0.076028,13.402,3872,0.050435,3872
1975,2,10,13.385,0.0001381,13.385,0.070169,13.455,3863,0.050541,3863.1
1975,2,11,13.443,0.00013545,13.443,0.064784,13.507,3854.3,0.050638,3854.4
1975,2,12,13.498,0.00013286,13.498,0.059724,13.558,3845.8,0.050725,3845.9
1975,2,13,13.552,0.00013034,13.552,0.055084,13.607,3837.5,0.050804,3837.6
1975,2,14,13.603,0.00012788,13.604,0.050799,13.654,3829.4,0.050873,3829.4
1975,2,15,13.653,0.00012548,13.653,0.04683,13.7,3821.4,0.050933,3821.5
1975,2,16,13.702,0.00012315,13.702,0.043196,13.745,3813.6,0.050984,3813.7
1975,2,17,13.748,0.00012088,13.748,0.039837,13.788,3806,0.051046,3806
1975,2,18,13.793,0.00011867,13.793,0.036693,13.83,3798.5,0.051077,3798.6
1975,2,19,13.837,0.00011653,13.837,0.033857,13.871,3791.1,0.051101,3791.2
1975,2,20,13.879,0.00011446,13.879,0.031155,13.91,3783.9,0.051145,3784
1975,2,21,13.92,0.00011246,13.92,0.0287,13.949,3776.8,0.051152,3776.9
1975,2,22,13.959,0.00011052,13.96,0.026385,13.986,3769.8,0.051152,3769.9
1975,2,23,13.998,0.00010866,13.998,0.024382,14.022,3762.9,0.051145,3763
1975,2,24,14.035,0.00010687,14.035,0.022569,14.057,3756.1,0.051133,3756.2
1975,2,25,14.071,0.00010514,14.071,0.020824,14.092,3749.4,0.051114,3749.5
1975,2,26,14.106,0.00010348,14.106,0.019256,14.125,3742.8,0.05109,3742.8
1975,2,27,14.14,0.00010189,14.14,0.017862,14.158,3736.2,0.05106,3736.2
1975,2,28,14.172,0.00010037,14.173,0.016597,14.189,3729.7,0.051025,3729.7
1975,3,1,14.204,9.8909e-05,14.204,0.015444,14.22,3723.2,0.050986,3723.3
1975,3,2,14.235,9.7509e-05,14.236,0.014364,14.25,3716.8,0.050941,3716.9
1975,3,3,14.266,9.6169e-05,14.266,0.013386,14.279,3710.5,0.050892,3710.5
1975,3,4,14.295,9.4887e-05,14.295,0.0125,14.308,3704.2,0.050838,3704.2
1975,3,5,14.324,9.3655e-05,14.324,0.011618,14.335,3697.9,0.05078,3698
1975,3,6,14.352,9.2474e-05,14.352,0.010759,14.362,3691.7,0.050872,3691.8
1975,3,7,14.379,9.1348e-05,14.379,0.010085,14.389,3685.5,0.050798,3685.6
1975,3,8,14.405,9.0268e-05,14.405,0.0094155,14.415,3679.4,0.050824,3679.4
1975,3,9,14.431,8.9228e-05,14.431,0.0086963,14.44,3673.3,0.051002,3673.3
1975,3,10,14.456,8.8236e-05,14.456,0.0081262,14.464,3667.2,0.051059,3667.3
1975,3,11,14.48,8.7291e-05,14.481,0.0076956,14.488,3661.2,0.050985,3661.2
1975,3,12,14.504,8.6384e-05,14.504,0.0073085,14.512,3655.2,0.050868,3655.2
1975,3,13,14.528,8.5509e-05,14.528,0.0068198,14.534,3649.2,0.050961,3649.2
1975,3,14,14.55,8.4673e-05,14.55,0.0064378,14.557,3643.2,0.050957,3643.3
1975,3,15,14.572,8.3872e-05,14.572,0.0060836,14.579,3637.3,0.050824,3637.3
1975,3,16,14.594,8.3104e-05,14.594,0.0057709,14.6,3631.4,0.050762,3631.4
1975,3,17,14.614,8.2422e-05,14.614,0.0064924,14.621,3625.4,0.050696,3625.4
1975,3,18,14.634,8.1782e-05,14.634,0.0074072,14.641,3619.3,0.050776,3619.4
1975,3,19,14.652,8.1248e-05,14.652,0.0095897,14.661,3613.2,0.050735,3613.2
1975,3,20,14.666,8.0711e-05,14.666,0.015551,14.682,3605.5,0.050791,3605.6
1975,3,21,14.681,8.0178e-05,14.681,0.020026,14.701,3598,0.050759,3598.1
1975,3,22,14.695,7.9674e-05,14.695,0.024557,14.719,3590.3,0.050747,3590.4
1975,3,23,14.708,7.9187e-05,14.708,0.028873,14.737,3582.4,0.050832,3582.5
1975,3,24,14.72,7.8697e-05,14.72,0.03263,14.753,3574.4,0.05109,3574.4
1975,3,25,14.732,7.8259e-05,14.732,0.036915,14.769,3566,0.051232,3566.1
1975,3,26,14.743,7.7866e-05,14.743,0.041314,14.784,3557.5,0.051258,3557.6
1975,3,27,14.754,7.7426e-05,14.754,0.044523,14.799,3549,0.051296,3549.1
1975,3,28,14.765,7.6965e-05,14.765,0.047134,14.812,3540.4,0.051388,3540.4
1975,3,29,14.776,7.6523e-05,14.776,0.04911,14.825,3531.9,0.051484,3531.9
