1990,1,1,7.0612,7.0198e-07,7.0612,6.4891,13.55,463.65,0.018845,463.67
1990,1,2,7.1511,7.0784e-07,7.1511,5.4497,12.601,470.69,0.019018,470.71
1990,1,3,7.2464,7.1928e-07,7.2464,4.5832,11.83,477.91,0.019189,477.93
1990,1,4,7.3404,7.2923e-07,7.3404,3.86,11.2,484.94,0.019348,484.96
1990,1,5,7.4332,7.3785e-07,7.4332,3.2564,10.69,491.79,0.019496,491.81
1990,1,6,7.5248,7.4529e-07,7.5248,2.7523,10.277,498.46,0.019636,498.48
1990,1,7,7.6151,7.5171e-07,7.6151,2.3312,9.9463,504.97,0.019768,504.99
1990,1,8,7.7043,7.5715e-07,7.7043,1.979,9.6833,511.32,0.019894,511.34
1990,1,9,7.7922,7.6179e-07,7.7922,1.6845,9.4767,517.52,0.020015,517.54
1990,1,10,7.8789,7.6574e-07,7.8789,1.4382,9.317,523.57,0.02013,523.59
1990,1,11,7.9644,7.6897e-07,7.9644,1.2315,9.1959,529.46,0.020241,529.48
1990,1,12,8.0486,7.7176e-07,8.0486,1.0588,9.1073,535.22,0.020348,535.24
1990,1,13,8.1315,7.7409e-07,8.1315,0.91406,9.0456,540.83,0.020452,540.85
1990,1,14,8.2131,7.7602e-07,8.2131,0.7927,9.0058,546.31,0.020552,546.33
1990,1,15,8.2935,7.776e-07,8.2935,0.69086,8.9843,551.65,0.020649,551.67
1990,1,16,8.3725,7.7888e-07,8.3725,0.60529,8.9778,556.86,0.020744,556.88
1990,1,17,8.4503,7.7989e-07,8.4503,0.53331,8.9836,561.94,0.020835,561.96
1990,1,18,8.5267,7.8068e-07,8.5267,0.47267,8.9994,566.9,0.020924,566.92
1990,1,19,8.5981,7.7528e-07,8.5981,0.41899,9.0171,571.58,0.020998,571.61
1990,1,20,8.6654,7.6592e-07,8.6654,0.37174,9.0372,576.04,0.02106,576.06
1990,1,21,8.7295,7.5413e-07,8.7295,0.33023,9.0597,580.31,0.021113,580.33
1990,1,22,8.7909,7.4105e-07,8.7909,0.29399,9.0849,584.41,0.021161,584.43
1990,1,23,8.8502,7.2745e-07,8.8502,0.26256,9.1127,588.37,0.021207,588.39
1990,1,24,8.9074,7.1339e-07,8.9074,0.23487,9.1423,592.19,0.021244,592.22
1990,1,25,8.9631,6.9981e-07,8.9631,0.21103,9.1742,595.91,0.021279,595.93
1990,1,26,9.0173,6.8643e-07,9.0173,0.1903,9.2076,599.52,0.02131,599.54
1990,1,27,9.0698,6.7318e-07,9.0698,0.17213,9.2419,603.02,0.021337,603.04
1990,1,28,9.1208,6.6013e-07,9.1208,0.15612,9.2769,606.41,0.02136,606.43
1990,1,29,9.1702,6.4734e-07,9.1702,0.14196,9.3122,609.7,0.021378,609.72
1990,1,30,9.2183,6.3486e-07,9.2183,0.12935,9.3476,612.9,0.021393,612.92
1990,1,31,9.2649,6.2266e-07,9.2649,0.11805,9.383,616,0.021404,616.02
1990,2,1,9.3102,6.1076e-07,9.3102,0.10798,9.4182,619.01,0.021411,619.03
1990,2,2,9.3542,5.9917e-07,9.3542,0.098933,9.4531,621.93,0.021415,621.96
1990,2,3,9.3968,5.8788e-07,9.3968,0.090779,9.4876,624.77,0.021414,624.79
1990,2,4,9.4382,5.7693e-07,9.4382,0.083424,9.5216,627.53,0.02141,627.55
1990,2,5,9.4783,5.6632e-07,9.4783,0.076784,9.5551,630.21,0.021403,630.23
