location,sublocation,start_date,manipulation_type,item,item_description,manipulation_method,method_description,percent_purity,specific_gravity,amount,amount_units,corrected_amount,corrected_units,start_time,end_time,end_date,observation
227,LA,20-May-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,20-May-86,
227,LA,27-May-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,27-May-86,
227,LA,03-Jun-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,03-Jun-86,
227,LA,10-Jun-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,10-Jun-86,
227,LA,17-Jun-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,17-Jun-86,
227,LA,24-Jun-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-Jun-86,
227,LA,01-Jul-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,01-Jul-86,
227,LA,08-Jul-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-Jul-86,
227,LA,15-Jul-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,15-Jul-86,
227,LA,23-Jul-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,23-Jul-86,
227,LA,29-Jul-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,29-Jul-86,
227,LA,05-Aug-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Aug-86,
227,LA,12-Aug-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Aug-86,
227,LA,19-Aug-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Aug-86,
227,LA,26-Aug-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-Aug-86,
227,LA,02-Sep-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,02-Sep-86,
227,LA,09-Sep-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-Sep-86,
227,LA,16-Sep-86,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-Sep-86,
227,LA,05-May-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-May-87,
227,LA,12-May-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-May-87,
227,LA,19-May-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-May-87,
227,LA,26-May-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-May-87,
227,LA,02-Jun-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,02-Jun-87,
227,LA,09-Jun-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-Jun-87,
227,LA,16-Jun-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-Jun-87,
227,LA,23-Jun-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,23-Jun-87,
227,LA,30-Jun-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,30-Jun-87,
227,LA,07-Jul-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Jul-87,
227,LA,14-Jul-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,14-Jul-87,
227,LA,21-Jul-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,21-Jul-87,
227,LA,28-Jul-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,28-Jul-87,
227,LA,04-Aug-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,04-Aug-87,
227,LA,11-Aug-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,11-Aug-87,
227,LA,18-Aug-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,18-Aug-87,
227,LA,25-Aug-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,25-Aug-87,
227,LA,01-Sep-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,01-Sep-87,
227,LA,08-Sep-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-Sep-87,
227,LA,15-Sep-87,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,15-Sep-87,
227,LA,10-May-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,10-May-88,
227,LA,17-May-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,17-May-88,
227,LA,24-May-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-May-88,
227,LA,31-May-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,31-May-88,
227,LA,07-Jun-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Jun-88,
227,LA,14-Jun-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,14-Jun-88,
227,LA,21-Jun-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,21-Jun-88,
227,LA,28-Jun-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,28-Jun-88,
227,LA,05-Jul-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Jul-88,
227,LA,12-Jul-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Jul-88,
227,LA,19-Jul-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Jul-88,
227,LA,26-Jul-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-Jul-88,
227,LA,02-Aug-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,02-Aug-88,
227,LA,09-Aug-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-Aug-88,
227,LA,16-Aug-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-Aug-88,
227,LA,24-Aug-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-Aug-88,
227,LA,30-Aug-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,30-Aug-88,
227,LA,06-Sep-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,06-Sep-88,
227,LA,13-Sep-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,13-Sep-88,
227,LA,20-Sep-88,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,20-Sep-88,
227,LA,16-May-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-May-89,
227,LA,24-May-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-May-89,
227,LA,30-May-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,30-May-89,
227,LA,06-Jun-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,06-Jun-89,
227,LA,13-Jun-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,13-Jun-89,
227,LA,20-Jun-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,20-Jun-89,
227,LA,27-Jun-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,27-Jun-89,
227,LA,04-Jul-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,04-Jul-89,
227,LA,11-Jul-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,11-Jul-89,
227,LA,18-Jul-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,18-Jul-89,
227,LA,25-Jul-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,25-Jul-89,
227,LA,01-Aug-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,01-Aug-89,
227,LA,08-Aug-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-Aug-89,
227,LA,15-Aug-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,15-Aug-89,
227,LA,22-Aug-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,22-Aug-89,
227,LA,29-Aug-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,29-Aug-89,
227,LA,05-Sep-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Sep-89,
227,LA,12-Sep-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Sep-89,
227,LA,19-Sep-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Sep-89,
227,LA,26-Sep-89,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-Sep-89,
227,LA,16-May-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-May-90,
227,LA,24-May-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-May-90,
227,LA,30-May-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,30-May-90,
227,LA,08-Jun-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-Jun-90,
227,LA,11-Jun-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,11-Jun-90,
227,LA,27-Jun-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,3.5,L,5.02,kg,,,27-Jun-90,
227,LA,05-Jul-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,4,L,5.73,kg,,,05-Jul-90,
227,LA,09-Jul-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-Jul-90,
227,LA,18-Jul-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,18-Jul-90,
227,LA,24-Jul-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-Jul-90,
227,LA,02-Aug-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,02-Aug-90,
227,LA,09-Aug-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,09-Aug-90,
227,LA,16-Aug-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,16-Aug-90,
227,LA,22-Aug-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,22-Aug-90,
227,LA,27-Aug-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,27-Aug-90,
227,LA,05-Sep-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,05-Sep-90,
227,LA,12-Sep-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Sep-90,
227,LA,19-Sep-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,19-Sep-90,
227,LA,26-Sep-90,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-Sep-90,
227,LA,08-May-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,08-May-91,
227,LA,15-May-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,15-May-91,
227,LA,24-May-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,24-May-91,
227,LA,29-May-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,29-May-91,
227,LA,07-Jun-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Jun-91,
227,LA,12-Jun-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,12-Jun-91,
227,LA,18-Jun-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,18-Jun-91,
227,LA,26-Jun-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,26-Jun-91,
227,LA,04-Jul-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,04-Jul-91,
227,LA,10-Jul-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,10-Jul-91,
227,LA,18-Jul-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,18-Jul-91,
227,LA,22-Jul-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,22-Jul-91,
227,LA,01-Aug-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,01-Aug-91,
227,LA,07-Aug-91,CHE,NPA,PHOSPHORIC ACID (PHOSPHORUS SOURCE) - [ H3PO4 ],BDS,SUBSTANCE DRAINS FROM BARREL/DRUM ON SHORE,85,1.686,2.5,L,3.58,kg,,,07-Aug-91,
