z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	ÊPO4adsc
1.7	0.047591966	12.41848188	5.97E-09	1.050149246	6.35E-03	1.36E-06	0.007797114	4.31E-12	2.34E+00	1.117798206	0.035644842	0.047757358	0.006921235	1.30E-07	6.66E-05	4.52E-02	0.000457418	0.001829585	524.9483262	1.88E-16	0.038292976	11118.07466	0.233992464	3.30610000000000e-319	0.167294518	3.98E-05	532.6872729	0.114798787	0.000722659	0.859084389	7.07000000000000e-322	0.000829981	7.33E-09	1.90E-10	9.26116000000000e-319	1.48790000000000e-319	11.52678586
1.8	0.057675646	14.75909992	6.43E-09	1.054220752	3.79E-03	5.27E-07	0.008263321	4.57E-12	1.83E+00	1.098442304	0.03724082	0.046863317	0.007631397	2.21E-07	6.56E-05	3.53E-02	0.000450774	0.001829982	525.1424706	4.63E-16	0.057073962	11118.11814	0.241687707	3.30610000000000e-319	0.167301297	3.98E-05	526.1590996	0.115774458	0.000727424	0.868600173	7.46000000000000e-322	0.000903777	1.82E-08	2.01E-10	9.66540000000000e-319	1.53050000000000e-319	11.468199
1.9	0.068950939	17.33356286	6.90E-09	1.058314937	2.05E-03	2.04E-07	0.008670436	4.81E-12	1.39E+00	1.076185502	0.03865427	0.045941052	0.008351109	3.61E-07	6.19E-05	2.68E-02	0.000443915	0.001830267	525.3353955	9.22E-16	0.078753268	11118.16271	0.249276478	3.30610000000000e-319	0.167308463	3.98E-05	519.6548538	0.11658583	0.000731498	0.877089698	7.90000000000000e-322	0.000990355	3.48E-08	2.13E-10	1.00913000000000e-318	1.57500000000000e-319	11.40765974
2	0.080914707	20.00072566	7.38E-09	1.062407466	1.00E-03	7.92E-08	0.009022787	5.02E-12	1.03E+00	1.052476531	0.039865914	0.045000053	0.009076774	5.72E-07	5.61E-05	1.99E-02	0.000436868	0.001830502	525.527124	1.54E-15	0.101888373	11118.20814	0.256761859	3.30610000000000e-319	0.167316015	3.98E-05	513.1920688	0.117263533	0.000735	0.884706189	8.30000000000000e-322	0.001080649	5.96E-08	2.24E-10	1.05279500000000e-318	1.61880000000000e-319	11.3453828
2.1	0.093067308	22.62578297	7.86E-09	1.066478817	4.66E-04	3.07E-08	0.009330657	5.21E-12	7.46E-01	1.028396077	0.040875065	0.044047725	0.009805878	8.80E-07	4.93E-05	1.44E-02	0.000429667	0.001830731	525.7176804	2.26E-15	0.125405971	11118.25417	0.264146802	3.30610000000000e-319	0.167323951	3.98E-05	506.7863505	0.117862618	0.000738065	0.891632866	8.70000000000000e-322	0.001167058	9.28E-08	2.36E-10	1.09544000000000e-318	1.66270000000000e-319	11.2816414
2.2	0.105117339	25.1303627	8.35E-09	1.070517088	1.92E-04	1.19E-08	0.009613037	5.38E-12	5.29E-01	1.004530752	0.041698371	0.04308899	0.010536845	1.31E-06	4.22E-05	1.02E-02	0.000422345	0.001830982	525.9070877	3.03E-15	0.148728293	11118.30051	0.271434135	3.30610000000000e-319	0.16733227	3.98E-05	500.4513112	0.118507548	0.000740822	0.898041711	9.10000000000000e-322	0.001245646	1.32E-07	2.47E-10	1.13917000000000e-318	1.70650000000000e-319	11.21672799
2.3	0.116880472	27.46607381	8.85E-09	1.074515681	7.75E-05	4.60E-09	0.009879828	5.54E-12	3.68E-01	0.981261578	0.042363022	0.042126385	0.011268864	1.90E-06	3.55E-05	7.10E-03	0.000414937	0.001831274	526.0953663	3.81E-15	0.171485313	11118.34687	0.278626564	3.30610000000000e-319	0.167340971	3.98E-05	494.1985531	0.119193172	0.000743385	0.904109249	9.54000000000000e-322	0.001314292	1.77E-07	2.59E-10	1.18290000000000e-318	1.74973000000000e-319	11.15092659
2.4	0.128267897	29.61065311	9.35E-09	1.07847081	3.42E-05	1.78E-09	0.010137724	5.69E-12	2.52E-01	0.958782606	0.042899395	0.041161633	0.012001284	2.68E-06	2.93E-05	4.86E-03	0.000407472	0.001831615	526.2825329	4.57E-15	0.19349672	11118.39299	0.285726675	3.30610000000000e-319	0.167350051	3.98E-05	488.0376955	0.119910667	0.000745834	0.909958496	1.00000000000000e-321	0.001372287	2.25E-07	2.71E-10	1.22435000000000e-318	1.79360000000000e-319	11.08449448
2.5	0.139255797	31.55976094	9.85E-09	1.082380234	1.02E-05	6.91E-10	0.010391382	5.83E-12	1.70E-01	0.93717165	0.043336617	0.040196031	0.012733497	3.63E-06	2.40E-05	3.28E-03	0.000399979	0.001832006	526.4686004	5.31E-15	0.214701671	11118.43866	0.292736937	3.30610000000000e-319	0.16735951	3.98E-05	481.9764413	0.120656481	0.000748217	0.915666792	1.04000000000000e-321	0.001419806	2.75E-07	2.83E-10	1.26369000000000e-318	1.83743000000000e-319	11.01765288
2.6	0.149845169	33.31693984	1.04E-08	1.086242466	9.67E-06	2.68E-10	0.010640934	5.98E-12	1.13E-01	0.91646392	0.043699995	0.03923053	0.01346493	4.76E-06	1.95E-05	2.18E-03	0.000392484	0.001832443	526.6535786	6.00E-15	0.235085261	11118.48369	0.299659708	3.30610000000000e-319	0.167369344	3.98E-05	476.0206755	0.121400886	0.000750566	0.921283182	1.08000000000000e-321	0.001457383	3.27E-07	2.94E-10	1.30310000000000e-318	1.88130000000000e-319	10.95058437
2.7	0.160071752	34.89530412	1.09E-08	1.090056425	3.79E-06	1.04E-10	0.010888927	6.12E-12	7.45E-02	0.896632024	0.044010032	0.038266278	0.014194887	6.00E-06	1.59E-05	1.44E-03	0.000385009	0.001832922	526.8374737	6.66E-15	0.254697702	11118.52795	0.306497234	3.30610000000000e-319	0.167379554	3.98E-05	470.1745904	0.122149351	0.000752894	0.926830433	1.12000000000000e-321	0.001485957	3.80E-07	3.06E-10	1.34244000000000e-318	1.92513000000000e-319	10.88343259
2.8	0.169976107	36.31030159	1.14E-08	1.093821168	1.48E-06	4.02E-11	0.011134404	6.25E-12	4.85E-02	0.877637743	0.044282532	0.037304327	0.014922683	7.31E-06	1.29E-05	9.37E-04	3.78E-04	0.001833433	527.0202896	7.27E-15	0.273601003	11118.57131	0.313251655	3.30610000000000e-319	0.167390136	3.98E-05	464.4408295	0.122889612	0.000755209	0.932318454	1.16000000000000e-321	0.001506529	4.35E-07	3.18E-10	1.38172400000000e-318	1.96660000000000e-319	10.81630628
2.9	0.179597579	37.57806646	1.19E-08	1.097535737	5.82E-07	1.56E-11	0.011377668	6.39E-12	3.13E-02	0.859441305	0.044529183	0.036345851	0.015647575	8.61E-06	1.06E-05	6.05E-04	3.70E-04	0.001833972	527.2020284	7.85E-15	0.29185754	11118.61371	0.319925009	3.30610000000000e-319	0.16740109	3.98E-05	458.820646	0.123619134	0.000757513	0.937751638	1.20000000000000e-321	0.001520095	4.91E-07	3.30E-10	1.42106600000000e-318	1.98940000000000e-319	10.74928378
3	0.188976243	38.7155482	1.24E-08	1.101199174	2.28E-07	6.03E-12	0.011618539	6.53E-12	2.01E-02	0.841995468	0.044758371	0.035391995	0.016368831	9.84E-06	8.74E-06	3.87E-04	3.63E-04	0.001834531	527.3826906	8.39E-15	0.309533958	11118.6551	0.326519235	3.30610000000000e-319	0.167412412	3.98E-05	453.3140683	0.124337911	0.000759806	0.943128949	1.24500000000000e-321	0.001527645	5.48E-07	3.42E-10	1.46047300000000e-318	2.02004000000000e-319	10.6824182
3.1	0.198151555	39.73993934	1.29E-08	1.104810523	8.93E-08	2.34E-12	0.011856927	6.66E-12	1.27E-02	0.825246812	0.044975962	0.034443826	0.017085749	1.09E-05	7.34E-06	2.46E-04	3.56E-04	0.001835105	527.5622757	8.90E-15	0.326698674	11118.69544	0.333036176	3.30610000000000e-319	0.167424102	3.98E-05	447.9200685	0.125046346	0.000762088	0.948449186	1.28500000000000e-321	0.001530145	6.08E-07	3.54E-10	1.49867400000000e-318	2.03330000000000e-319	10.61574216
3.2	0.207161409	40.66822296	1.35E-08	1.108368826	3.50E-08	9.05E-13	0.012092741	6.79E-12	8.03E-03	0.809137492	0.045185971	0.033502289	0.017797686	1.19E-05	6.28E-06	1.55E-04	3.48E-04	0.001835689	527.7407829	9.38E-15	0.343419949	11118.73471	0.339477583	3.30610000000000e-319	0.167436157	3.98E-05	442.6367285	0.12574491	0.000764358	0.95371106	1.32400000000000e-321	0.001528515	6.70E-07	3.66E-10	1.53369300000000e-318	2.06390000000000e-319	10.54927221
3.3	0.216041516	41.51682606	1.40E-08	1.11187313	1.37E-08	3.51E-13	0.012325895	6.92E-12	5.03E-03	0.793607274	0.045391093	0.03256819	0.018504065	1.28E-05	5.48E-06	9.72E-05	3.41E-04	0.00183628	527.9182111	9.83E-15	0.359764412	11118.77292	0.345845123	3.30610000000000e-319	0.167448575	3.98E-05	437.4614005	0.126434036	0.000766615	0.95891347	1.36400000000000e-321	0.001523618	7.34E-07	3.78E-10	1.56859400000000e-318	2.07650000000000e-319	10.48301289
3.4	0.22482502	42.30135661	1.45E-08	1.115322488	5.37E-09	1.36E-13	0.012556313	7.05E-12	3.13E-03	0.778595609	0.045593107	0.031642211	0.019204384	1.35E-05	4.90E-06	6.05E-05	3.34E-04	0.001836875	528.094559	1.03E-14	0.375795931	11118.81007	0.352140377	3.30610000000000e-319	0.167461355	3.98E-05	432.3908586	0.127114079	0.000768857	0.964055581	1.41000000000000e-321	0.001516251	8.01E-07	3.90E-10	1.60361400000000e-318	2.10714000000000e-319	10.41696003
3.5	0.233542274	43.03640999	1.51E-08	1.11871596	2.10E-09	5.27E-14	0.012783929	7.18E-12	1.93E-03	0.764043449	0.045793167	0.03072493	0.019898204	1.41E-05	4.47E-06	3.74E-05	3.28E-04	0.001837472	528.2698255	1.06E-14	0.391574755	11118.84617	0.358364849	3.30610000000000e-319	0.167474494	3.98E-05	427.4214386	0.127785306	0.000771084	0.969136811	1.45000000000000e-321	0.001507139	8.70E-07	4.02E-10	1.63851000000000e-318	2.12097000000000e-319	10.35110359
3.6	0.24222074	43.73543428	1.56E-08	1.122052618	8.24E-10	2.04E-14	0.013008685	7.31E-12	1.19E-03	0.749894679	0.045992003	0.029816845	0.020585143	1.47E-05	4.16E-06	2.30E-05	3.21E-04	0.001838069	528.4440101	1.10E-14	0.407156904	11118.88124	0.364519966	3.30610000000000e-319	0.167487989	3.98E-05	422.5491659	0.128447919	0.000773294	0.974156781	1.48700000000000e-321	0.001496933	9.42E-07	4.14E-10	1.67347000000000e-318	2.15160000000000e-319	10.28542991
3.7	0.250884976	44.41064625	1.61E-08	1.125331548	3.23E-10	7.90E-15	0.013230527	7.43E-12	7.26E-04	0.73609715	0.046190068	0.028918398	0.021264865	1.52E-05	3.94E-06	1.41E-05	3.14E-04	0.001838665	528.6171122	1.14E-14	0.422593773	11118.9153	0.370607087	3.30610000000000e-319	0.167501839	3.98E-05	417.7698678	0.129102061	0.000775487	0.97911527	1.52000000000000e-321	0.001486208	1.02E-06	4.26E-10	1.70849000000000e-318	2.16480000000000e-319	10.21992349
3.8	0.259556695	45.07299055	1.67E-08	1.128551855	1.26E-10	3.06E-15	0.01344941	7.55E-12	4.41E-04	0.722603329	0.046387632	0.028029987	0.021937065	1.57E-05	3.79E-06	8.54E-06	3.07E-04	0.001839259	528.7891317	1.17E-14	0.437931915	11118.94836	0.376627502	3.30610000000000e-319	0.167516041	3.98E-05	413.079273	0.129747837	0.000777661	0.984012157	1.56000000000000e-321	0.001475466	1.09E-06	4.39E-10	1.74459000000000e-318	2.19424000000000e-319	10.1545683
3.9	0.268254878	45.73213546	1.73E-08	1.131712662	4.95E-11	1.19E-15	0.01366529	7.67E-12	2.66E-04	0.709370667	0.046584848	0.027151984	0.022601464	1.61E-05	3.69E-06	5.16E-06	3.01E-04	0.001839851	528.9600692	1.20E-14	0.45321298	11118.98044	0.382582439	3.30610000000000e-319	0.167530593	3.98E-05	408.473095	0.130385321	0.000779815	0.988847397	1.60000000000000e-321	0.001465135	1.17E-06	4.51E-10	1.77732700000000e-318	2.20810000000000e-319	10.0893488
4	0.276995924	46.39649855	1.78E-08	1.134813116	1.94E-11	4.60E-16	0.013878127	7.79E-12	1.60E-04	0.696361709	0.046781793	0.026284742	0.023257799	1.65E-05	3.62E-06	3.10E-06	2.94E-04	0.00184044	529.1299252	1.23E-14	0.468473782	11119.01156	0.388473066	3.30610000000000e-319	0.167545491	3.98E-05	403.9471032	0.13101457	0.000781948	0.993620985	1.63500000000000e-321	0.001455577	1.26E-06	4.63E-10	1.80904000000000e-318	2.23810000000000e-319	10.02425062
4.1	0.285793821	47.07329623	1.84E-08	1.137852388	7.60E-12	1.78E-16	0.014087884	7.91E-12	9.54E-05	0.68354404	0.046978496	0.025428602	0.023905821	1.69E-05	3.58E-06	1.85E-06	2.88E-04	0.001841025	529.298701	1.26E-14	0.483746452	11119.04173	0.394300495	3.30610000000000e-319	0.167560734	3.98E-05	399.4971791	0.131635621	0.000784059	0.998332941	1.67000000000000e-321	0.001447087	1.35E-06	4.76E-10	1.83859600000000e-318	2.25130000000000e-319	9.95926104
4.2	0.29466035	47.76861147	1.89E-08	1.140829676	2.98E-12	6.90E-17	0.014294523	8.03E-12	5.66E-05	0.670890095	0.047174957	0.024583896	0.024545289	1.73E-05	3.56E-06	1.10E-06	2.81E-04	0.001841608	529.4663979	1.29E-14	0.49905868	11119.07097	0.400065786	3.30610000000000e-319	0.167576317	3.98E-05	395.1193616	0.132248503	0.000786147	1.002983295	1.71000000000000e-321	0.001439904	1.44E-06	4.88E-10	1.86586400000000e-318	2.28194000000000e-319	9.894369263
4.3	0.303605278	48.48747445	1.95E-08	1.143744208	1.17E-12	2.67E-17	0.01449801	8.14E-12	3.34E-05	0.658376871	0.04737116	0.023750954	0.025175967	1.77E-05	3.55E-06	6.48E-07	2.75E-04	0.001842187	529.6330178	1.32E-14	0.514434	11119.09929	0.40576995	3.30610000000000e-319	0.167592238	3.98E-05	390.8098802	0.132853237	0.000788212	1.00757208	1.74400000000000e-321	0.001434211	1.53E-06	5.01E-10	1.89319500000000e-318	2.29637000000000e-319	9.829566571
4.4	0.312636565	49.23395168	2.01E-08	1.146595244	4.57E-13	1.04E-17	0.014698311	8.26E-12	1.96E-05	0.645985591	0.047567076	0.022930099	0.025797624	1.81E-05	3.54E-06	3.81E-07	2.69E-04	0.001842762	529.7985627	1.34E-14	0.529892113	11119.1267	0.411413951	3.30610000000000e-319	0.167608494	3.98E-05	386.5651789	0.133449838	0.000790252	1.012099323	1.78000000000000e-321	0.001430144	1.63E-06	5.13E-10	1.91938600000000e-318	2.32580000000000e-319	9.764846349
4.5	0.321760568	50.01123953	2.07E-08	1.149382075	1.79E-13	4.01E-18	0.014895391	8.37E-12	1.14E-05	0.633701323	0.047762671	0.022121654	0.026410032	1.84E-05	3.55E-06	2.22E-07	2.63E-04	0.001843334	529.9630349	1.37E-14	0.54544923	11119.1532	0.416998709	3.30610000000000e-319	0.167625081	3.98E-05	382.3819315	0.134038316	0.000792267	1.016565047	1.82000000000000e-321	0.001427797	1.73E-06	5.26E-10	1.94563500000000e-318	2.33663000000000e-319	9.700204038
4.6	0.330982225	50.82175895	2.12E-08	1.15210403	7.01E-14	1.55E-18	0.015089218	8.47E-12	6.64E-06	0.621512584	0.04795791	0.021325941	0.027012967	1.88E-05	3.56E-06	1.29E-07	2.56E-04	0.001843903	530.126437	1.39E-14	0.561118416	11119.1788	0.422525106	3.30610000000000e-319	0.167641996	3.98E-05	378.2570492	0.134618677	0.000794255	1.020969262	1.85300000000000e-321	0.001427225	1.84E-06	5.38E-10	1.97176000000000e-318	2.34503000000000e-319	9.635637032
4.7	0.340305244	51.66724872	2.18E-08	1.15476047	2.75E-14	6.02E-19	0.015279759	8.58E-12	3.83E-06	0.609410947	0.048152753	0.020543278	0.027606206	1.91E-05	3.57E-06	7.45E-08	2.50E-04	0.001844467	530.2887717	1.42E-14	0.57690994	11119.2035	0.427993982	3.30610000000000e-319	0.167659235	3.98E-05	374.1876829	0.135190925	0.000796216	1.025311973	1.89000000000000e-321	0.001428453	1.95E-06	5.51E-10	1.99801000000000e-318	2.34503000000000e-319	9.571144533
4.8	0.349732262	52.54885512	2.24E-08	1.157350798	1.08E-14	2.33E-19	0.015466982	8.69E-12	2.20E-06	0.597390652	0.048347164	0.019773981	0.028189531	1.95E-05	3.58E-06	4.27E-08	2.44E-04	0.001845028	530.4500418	1.44E-14	0.592831605	11119.22732	0.433406145	3.30610000000000e-319	0.167676794	3.98E-05	370.1712193	0.135755062	0.00079815	1.029593176	1.93000000000000e-321	0.001431479	2.07E-06	5.63E-10	2.02426000000000e-318	2.34503000000000e-319	9.50672738
4.9	0.359265005	53.46721648	2.30E-08	1.159874454	4.22E-15	9.04E-20	0.015650857	8.79E-12	1.25E-06	0.585448239	0.048541104	0.019018363	0.028762727	1.98E-05	3.60E-06	2.44E-08	2.39E-04	0.001845585	530.6102505	1.47E-14	0.608889062	11119.25024	0.438762368	3.30610000000000e-319	0.16769467	3.98E-05	366.2052748	0.136311088	0.000800056	1.033812862	1.96600000000000e-321	0.001436279	2.19E-06	5.76E-10	2.05051000000000e-318	2.34503000000000e-319	9.44238787
5	0.368904418	54.42254162	2.36E-08	1.162330918	1.65E-15	3.50E-20	0.015831354	8.89E-12	7.12E-07	0.573582202	0.048734539	0.018276732	0.029325581	2.01E-05	3.61E-06	1.38E-08	2.33E-04	0.001846139	530.7694007	1.49E-14	0.625086105	11119.27227	0.444063393	3.30610000000000e-319	0.167712859	3.98E-05	362.2876847	0.136859002	0.000801933	1.037971015	2.00000000000000e-321	0.001442811	2.31E-06	5.89E-10	2.07453700000000e-318	2.34503000000000e-319	9.378129568
5.1	0.378650795	55.41468137	2.42E-08	1.164719714	6.47E-16	1.36E-20	0.016008442	8.99E-12	4.02E-07	0.561792672	0.048927432	0.017549391	0.029877888	2.04E-05	3.62E-06	7.79E-09	2.27E-04	0.001846689	530.9274957	1.51E-14	0.641424941	11119.2934	0.449309931	3.30610000000000e-319	0.167731355	3.98E-05	358.4164917	0.137398804	0.000803781	1.042067619	2.03600000000000e-321	0.001451019	2.44E-06	6.02E-10	2.09970500000000e-318	2.34503000000000e-319	9.313957122
