z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	ÊPO4adsc
14.9	3.006951611	389.6570445	2.13E-05	0.50522539	1.14E-57	2.06E-61	0.060576186	3.40E-11	3.57E-11	1.45E-02	0.047282561	1.20E-05	0.02655705	9.73E-07	1.88E-06	7.78E-20	1.16E-07	0.001904873	547.6531639	0.172550046	3.69523591	11117.70461	0.386432309	3.30610000000000e-319	0.164511904	3.98E-05	52.14813659	0.205845127	0.001091934	1.56118287	4.97500000000000e-321	0.009106618	7.82E-09	7.59E-02	3.11922400000000e-318	2.34503000000000e-319	0.777580469
15	3.000733138	389.5187711	2.15E-05	0.504847075	4.45E-58	8.00E-62	0.060519249	3.40E-11	3.49E-11	1.42E-02	0.047349162	1.17E-05	0.026394203	9.51E-07	1.83E-06	7.42E-20	1.09E-07	0.001904886	547.6569502	0.175670466	3.711551071	11117.51667	0.387316702	3.30610000000000e-319	0.164501492	3.98E-05	51.5893195	0.205877886	0.001091981	1.561439397	4.99500000000000e-321	0.008981709	7.98E-09	7.64E-02	3.12793500000000e-318	2.34503000000000e-319	0.76370204
15.1	2.994289091	389.3542375	2.17E-05	0.504467423	1.74E-58	3.10E-62	0.06046143	3.40E-11	3.41E-11	1.39E-02	0.047415381	1.14E-05	0.026231999	9.28E-07	1.78E-06	7.07E-20	1.02E-07	0.001904897	547.6602126	0.178817666	3.727638043	11117.32909	0.388192044	3.30610000000000e-319	0.164491061	3.98E-05	51.04006547	0.205909847	0.001092027	1.561689683	5.02000000000000e-321	0.008856974	8.14E-09	7.69E-02	3.13670400000000e-318	2.34503000000000e-319	0.750171064
15.2	2.987626027	389.16409	2.18E-05	0.504086499	6.83E-59	1.20E-62	0.060402783	3.39E-11	3.34E-11	1.37E-02	0.047481219	1.11E-05	0.026070451	9.07E-07	1.73E-06	6.75E-20	9.56E-08	0.001904907	547.662963	0.181991235	3.743497281	11117.14189	0.389058408	3.30610000000000e-319	0.164480614	3.98E-05	50.50018761	0.205941066	0.001092071	1.561934169	5.04400000000000e-321	0.008732467	8.30E-09	7.74E-02	3.14547400000000e-318	2.34503000000000e-319	0.73698116
15.3	2.980750466	388.9489719	2.20E-05	0.503704366	2.68E-59	4.65E-63	0.060343358	3.39E-11	3.26E-11	1.34E-02	0.047546674	1.09E-05	0.025909574	8.86E-07	1.68E-06	6.43E-20	8.97E-08	0.001904915	547.665213	0.185190749	3.759129303	11116.95508	0.389915862	3.30610000000000e-319	0.164470153	3.98E-05	49.96950259	0.205971601	0.001092113	1.562173278	5.07400000000000e-321	0.008608241	8.46E-09	7.79E-02	3.15418400000000e-318	2.34503000000000e-319	0.72412599
15.4	2.973668889	388.7095231	2.22E-05	0.50332109	1.05E-59	1.80E-63	0.060283204	3.39E-11	3.19E-11	1.32E-02	0.047611748	1.06E-05	0.025749382	8.65E-07	1.64E-06	6.14E-20	8.42E-08	0.001904921	547.6669744	0.18841577	3.774534689	11116.76871	0.390764477	3.30610000000000e-319	0.164459683	3.98E-05	49.44783052	0.206001504	0.001092154	1.562407421	5.09400000000000e-321	0.008484348	8.62E-09	7.84E-02	3.16295400000000e-318	2.34503000000000e-319	0.711599262
15.5	2.966387738	388.4463804	2.23E-05	0.502936733	4.11E-60	6.98E-64	0.060222371	3.38E-11	3.12E-11	1.29E-02	0.04767644	1.04E-05	0.025589888	8.45E-07	1.59E-06	5.85E-20	7.91E-08	0.001904926	547.6682586	0.191665846	3.789714082	11116.58278	0.39160432	3.30610000000000e-319	0.164449205	3.98E-05	48.93499501	0.206030827	0.001092194	1.562636991	5.11400000000000e-321	0.008360835	8.79E-09	7.89E-02	3.17172400000000e-318	2.34503000000000e-319	0.699394729
15.6	2.958913408	388.1601764	2.25E-05	0.502551361	1.61E-60	2.71E-64	0.060160904	3.38E-11	3.06E-11	1.27E-02	0.047740749	1.01E-05	0.025431107	8.25E-07	1.55E-06	5.58E-20	7.43E-08	0.001904929	547.6690771	0.194940513	3.804668185	11116.39732	0.392435459	3.30610000000000e-319	0.164438723	3.98E-05	48.43082305	0.206059619	0.001092233	1.562862366	5.13300000000000e-321	0.008237752	8.96E-09	7.93E-02	3.18043400000000e-318	2.34503000000000e-319	0.687506197
15.7	2.951252249	387.85154	2.26E-05	0.502165038	6.31E-61	1.05E-64	0.060098851	3.38E-11	2.99E-11	1.25E-02	0.047804675	9.88E-06	0.02527305	8.05E-07	1.51E-06	5.32E-20	6.98E-08	0.001904931	547.6694412	0.198239294	3.819397762	11116.21236	0.393257961	3.30610000000000e-319	0.16442824	3.98E-05	47.93514502	0.206087928	0.001092272	1.563083909	5.16000000000000e-321	0.008115144	9.13E-09	7.98E-02	3.18920400000000e-318	2.34503000000000e-319	0.675927521
15.8	2.943410564	387.5210958	2.28E-05	0.501777826	2.47E-61	4.06E-65	0.060036255	3.37E-11	2.93E-11	1.22E-02	0.047868218	9.65E-06	0.025115732	7.87E-07	1.47E-06	5.08E-20	6.55E-08	0.00190493	547.669362	0.2015617	3.833903637	11116.02791	0.394071891	3.30610000000000e-319	0.164417759	3.98E-05	47.44779465	0.206115799	0.00109231	1.563301968	5.18000000000000e-321	0.007993058	9.29E-09	8.03E-02	3.19791400000000e-318	2.34503000000000e-319	0.664652612
15.9	2.935394602	387.1694638	2.30E-05	0.501389789	9.68E-62	1.57E-65	0.059973161	3.37E-11	2.86E-11	1.20E-02	0.047931378	9.42E-06	0.024959165	7.68E-07	1.43E-06	4.84E-20	6.16E-08	0.001904929	547.6688506	0.204907229	3.848186688	11115.84399	0.394877314	3.30610000000000e-319	0.164407282	3.98E-05	46.96860898	0.206143276	0.001092347	1.563516877	5.20300000000000e-321	0.007871535	9.46E-09	8.08E-02	3.20668400000000e-318	2.34503000000000e-319	0.653675433
16	2.927210561	386.7972595	2.31E-05	0.50100099	3.79E-62	6.10E-66	0.05990961	3.37E-11	2.80E-11	1.18E-02	0.047994153	9.20E-06	0.024803362	7.50E-07	1.39E-06	4.62E-20	5.79E-08	0.001904926	547.6679181	0.208275364	3.862247853	11115.66064	0.395674293	3.30610000000000e-319	0.164396813	3.98E-05	46.4974283	0.2061704	0.001092385	1.563728955	5.23000000000000e-321	0.007750618	9.64E-09	8.13E-02	3.21545300000000e-318	2.34503000000000e-319	0.642990008
16.1	2.918864584	386.4050932	2.33E-05	0.500611494	1.49E-62	2.36E-66	0.059845644	3.36E-11	2.74E-11	1.16E-02	0.048056544	8.99E-06	0.024648334	7.32E-07	1.35E-06	4.41E-20	5.44E-08	0.001904921	547.6665751	0.21166558	3.876088125	11115.47786	0.396462893	3.30610000000000e-319	0.164386353	3.98E-05	46.03409615	0.206197212	0.001092423	1.563938508	5.25700000000000e-321	0.007630348	9.81E-09	8.17E-02	3.22416400000000e-318	2.34503000000000e-319	0.632590417
16.2	2.910362755	385.9935704	2.34E-05	0.500221362	5.82E-63	9.15E-67	0.059781302	3.36E-11	2.68E-11	1.14E-02	0.048118551	8.78E-06	0.024494094	7.15E-07	1.31E-06	4.21E-20	5.11E-08	0.001904915	547.6648325	0.215077337	3.88970855	11115.29569	0.397243175	3.30610000000000e-319	0.164375907	3.98E-05	45.57845926	0.206223749	0.001092461	1.564145827	5.28000000000000e-321	0.007510764	9.98E-09	8.22E-02	3.23071000000000e-318	2.34503000000000e-319	0.622470802
16.3	2.901711102	385.563291	2.36E-05	0.499830659	2.28E-63	3.55E-67	0.059716624	3.36E-11	2.63E-11	1.12E-02	0.048180171	8.57E-06	0.024340655	6.98E-07	1.28E-06	4.01E-20	4.80E-08	0.001904908	547.6627009	0.218510085	3.90311023	11115.11413	0.3980152	3.30610000000000e-319	0.164365475	3.98E-05	45.13036753	0.206250047	0.001092499	1.564351192	5.30000000000000e-321	0.007391903	1.02E-08	8.27E-02	3.23725600000000e-318	2.34503000000000e-319	0.612625367
16.4	2.89291559	385.1148497	2.37E-05	0.499439446	8.93E-64	1.37E-67	0.059651648	3.35E-11	2.57E-11	1.09E-02	0.048241405	8.38E-06	0.024188026	6.82E-07	1.24E-06	3.83E-20	4.52E-08	0.0019049	547.6601906	0.221963261	3.916294315	11114.93321	0.39877903	3.30610000000000e-319	0.164355062	3.98E-05	44.68967397	0.206276142	0.001092538	1.564554868	5.32000000000000e-321	0.007273801	1.03E-08	8.32E-02	3.24278500000000e-318	2.34503000000000e-319	0.603048378
16.5	2.883982122	384.6488353	2.39E-05	0.499047786	3.50E-64	5.32E-68	0.059586409	3.35E-11	2.52E-11	1.08E-02	0.048302253	8.18E-06	0.024036221	6.66E-07	1.21E-06	3.65E-20	4.25E-08	0.00190489	547.6573122	0.225436292	3.92926201	11114.75295	0.399534725	3.30610000000000e-319	0.164344668	3.98E-05	44.25623467	0.206302066	0.001092578	1.564757107	5.33600000000000e-321	0.007156494	1.05E-08	8.36E-02	3.24819000000000e-318	2.34503000000000e-319	0.593734167
16.6	2.874916539	384.1658308	2.40E-05	0.498655743	1.37E-64	2.06E-68	0.059520945	3.34E-11	2.46E-11	1.06E-02	0.048362713	8.00E-06	0.023885249	6.50E-07	1.17E-06	3.49E-20	4.00E-08	0.001904879	547.6540757	0.228928591	3.942014567	11114.57337	0.400282343	3.30610000000000e-319	0.164334298	3.98E-05	43.82990879	0.206327851	0.001092618	1.56495815	5.35600000000000e-321	0.007040014	1.07E-08	8.41E-02	3.25467700000000e-318	2.34503000000000e-319	0.584677131
16.7	2.865724615	383.6664134	2.42E-05	0.498263378	5.37E-65	7.99E-69	0.059455288	3.34E-11	2.41E-11	1.04E-02	0.048422785	7.81E-06	0.023735122	6.35E-07	1.14E-06	3.33E-20	3.76E-08	0.001904866	547.6504915	0.232439565	3.954553288	11114.39449	0.401021943	3.30610000000000e-319	0.164323952	3.98E-05	43.41055846	0.206353526	0.00109266	1.565158224	5.37500000000000e-321	0.006924393	1.09E-08	8.46E-02	3.26236500000000e-318	2.34503000000000e-319	0.575871734
16.8	2.856412058	383.151154	2.43E-05	0.497870754	2.10E-65	3.09E-69	0.059389474	3.34E-11	2.36E-11	1.02E-02	0.048482469	7.63E-06	0.023585851	6.20E-07	1.11E-06	3.18E-20	3.54E-08	0.001904853	547.6465694	0.235968604	3.96687952	11114.21632	0.401753584	3.30610000000000e-319	0.164313634	3.98E-05	42.99804882	0.206379119	0.001092703	1.565357546	5.39500000000000e-321	0.006809661	1.10E-08	8.50E-02	3.26897000000000e-318	2.34503000000000e-319	0.567312509
16.9	2.846984508	382.6206171	2.45E-05	0.497477933	8.24E-66	1.20E-69	0.059323534	3.33E-11	2.31E-11	9.99E-03	0.048541763	7.46E-06	0.023437446	6.05E-07	1.08E-06	3.03E-20	3.33E-08	0.001904838	547.6423194	0.239515093	3.978994658	11114.03888	0.402477321	3.30610000000000e-319	0.164303346	3.98E-05	42.59224791	0.206404657	0.001092746	1.565556321	5.41000000000000e-321	0.006695848	1.12E-08	8.55E-02	3.27666300000000e-318	2.34503000000000e-319	0.558994057
17	2.837447536	382.0753612	2.47E-05	0.497084978	3.23E-66	4.65E-70	0.059257501	3.33E-11	2.26E-11	9.81E-03	0.048600667	7.29E-06	0.023289917	5.91E-07	1.05E-06	2.89E-20	3.13E-08	0.001904822	547.6377512	0.243078404	3.990900142	11113.8622	0.403193213	3.30610000000000e-319	0.164293089	3.98E-05	42.19302666	0.206430165	0.001092792	1.56575474	5.43000000000000e-321	0.006582982	1.14E-08	8.59E-02	3.28429000000000e-318	2.34503000000000e-319	0.550911048
17.1	2.827806643	381.5159379	2.48E-05	0.49669195	1.26E-66	1.80E-70	0.059191404	3.33E-11	2.21E-11	9.63E-03	0.048659179	7.12E-06	0.023143275	5.77E-07	1.02E-06	2.76E-20	2.95E-08	0.001904806	547.6328744	0.246657899	4.002597453	11113.68629	0.403901314	3.30610000000000e-319	0.164282867	3.98E-05	41.80025889	0.206455666	0.001092838	1.565952987	5.45000000000000e-321	0.006471088	1.16E-08	8.64E-02	3.29078000000000e-318	2.34503000000000e-319	0.543058224
17.2	2.818067258	380.9428925	2.50E-05	0.496298911	4.96E-67	6.97E-71	0.059125274	3.32E-11	2.17E-11	9.46E-03	0.0487173	6.96E-06	0.022997529	5.63E-07	9.92E-07	2.63E-20	2.78E-08	0.001904788	547.6276986	0.250252932	4.014088116	11113.51116	0.404601679	3.30610000000000e-319	0.16427268	3.98E-05	41.41382118	0.206481183	0.001092886	1.566151232	5.47400000000000e-321	0.006360192	1.18E-08	8.68E-02	3.29840700000000e-318	2.34503000000000e-319	0.535430398
17.3	2.808234738	380.3567632	2.51E-05	0.495905923	1.94E-67	2.70E-71	0.05905914	3.32E-11	2.12E-11	9.28E-03	0.048775028	6.80E-06	0.02285269	5.50E-07	9.65E-07	2.51E-20	2.61E-08	0.001904769	547.6222333	0.253862846	4.025373696	11113.33683	0.405294364	3.30610000000000e-319	0.164262532	3.98E-05	41.03359292	0.206506737	0.001092936	1.566349636	5.49400000000000e-321	0.006250317	1.19E-08	8.73E-02	3.30609500000000e-318	2.34503000000000e-319	0.528022455
17.4	2.798314368	379.7580817	2.52E-05	0.495513048	7.61E-68	1.05E-71	0.058993029	3.32E-11	2.08E-11	9.12E-03	0.048832363	6.65E-06	0.022708765	5.37E-07	9.38E-07	2.40E-20	2.46E-08	0.001904749	547.6164876	0.257486974	4.036455798	11113.16333	0.405979422	3.30610000000000e-319	0.164252424	3.98E-05	40.65945621	0.206532347	0.001092987	1.566548348	5.52000000000000e-321	0.006141485	1.21E-08	8.77E-02	3.31480500000000e-318	2.34503000000000e-319	0.520829352
17.5	2.788311359	379.1473726	2.54E-05	0.495120347	2.98E-68	4.06E-72	0.058926968	3.31E-11	2.04E-11	8.95E-03	0.048889303	6.50E-06	0.022565765	5.24E-07	9.11E-07	2.29E-20	2.32E-08	0.001904728	547.6104707	0.261124643	4.047336065	11112.99066	0.406656906	3.30610000000000e-319	0.164242358	3.98E-05	40.29129585	0.20655803	0.00109304	1.56674751	5.54000000000000e-321	0.006033719	1.23E-08	8.82E-02	3.32345000000000e-318	2.34503000000000e-319	0.51384612
17.6	2.778230847	378.5251536	2.55E-05	0.494727882	1.17E-68	1.57E-72	0.058860984	3.31E-11	1.99E-11	8.79E-03	0.048945848	6.35E-06	0.022423699	5.11E-07	8.86E-07	2.19E-20	2.19E-08	0.001904706	547.6041917	0.264775169	4.058016177	11112.81884	0.407326869	3.30610000000000e-319	0.164232336	3.98E-05	39.9289993	0.206583805	0.001093094	1.566947252	5.56000000000000e-321	0.005927037	1.25E-08	8.86E-02	3.33228500000000e-318	2.34503000000000e-319	0.507067863
17.7	2.768077894	377.8919353	2.57E-05	0.494335714	4.57E-69	6.09E-73	0.058795101	3.30E-11	1.95E-11	8.63E-03	0.049001997	6.21E-06	0.022282575	4.99E-07	8.61E-07	2.09E-20	2.06E-08	0.001904684	547.5976596	0.26843786	4.068497849	11112.6479	0.407989364	3.30610000000000e-319	0.16422236	3.98E-05	39.57245662	0.206609687	0.001093151	1.567147695	5.58000000000000e-321	0.005821458	1.27E-08	8.91E-02	3.34105500000000e-318	2.34503000000000e-319	0.500489759
17.8	2.757857485	377.2482213	2.58E-05	0.493943904	1.79E-69	2.36E-73	0.058729345	3.30E-11	1.91E-11	8.47E-03	0.049057749	6.07E-06	0.022142402	4.87E-07	8.37E-07	1.99E-20	1.94E-08	0.00190466	547.590883	0.272112018	4.078782832	11112.47783	0.408644441	3.30610000000000e-319	0.164212432	3.98E-05	39.22156044	0.206635689	0.001093209	1.567348951	5.60000000000000e-321	0.005717	1.29E-08	8.95E-02	3.34976000000000e-318	2.34503000000000e-319	0.494107059
17.9	2.747574529	376.5945078	2.60E-05	0.493552513	7.02E-70	9.14E-74	0.058663738	3.30E-11	1.87E-11	8.32E-03	0.049113102	5.94E-06	0.022003189	4.76E-07	8.13E-07	1.90E-20	1.83E-08	0.001904636	547.5838707	0.275796933	4.088872908	11112.30867	0.409292151	3.30610000000000e-319	0.164202553	3.98E-05	38.87620591	0.206661826	0.001093269	1.567551122	5.61800000000000e-321	0.005613678	1.30E-08	8.99E-02	3.35847000000000e-318	2.34503000000000e-319	0.48791509
18	2.737233861	375.931284	2.61E-05	0.493161602	2.75E-70	3.54E-74	0.058598304	3.29E-11	1.83E-11	8.17E-03	0.049168057	5.80E-06	0.021864944	4.64E-07	7.90E-07	1.82E-20	1.73E-08	0.001904611	547.5766314	0.279491893	4.098769891	11112.14042	0.409932546	3.30610000000000e-319	0.164192725	3.98E-05	38.5362907	0.206688109	0.001093332	1.567754303	5.63000000000000e-321	0.005511508	1.32E-08	9.04E-02	3.36730400000000e-318	2.34503000000000e-319	0.481909254
18.1	2.726840237	375.2590316	2.63E-05	0.492771232	1.08E-70	1.37E-74	0.058533065	3.29E-11	1.79E-11	8.02E-03	0.049222611	5.68E-06	0.021727674	4.53E-07	7.68E-07	1.73E-20	1.63E-08	0.001904585	547.5691733	0.283196174	4.108475627	11111.9731	0.410565675	3.30610000000000e-319	0.16418295	3.98E-05	38.20171489	0.206714549	0.001093396	1.567958579	5.65000000000000e-321	0.005410504	1.34E-08	9.08E-02	3.37595000000000e-318	2.34503000000000e-319	0.476085025
18.2	2.716398337	374.5782253	2.64E-05	0.492381464	4.22E-71	5.31E-75	0.058468041	3.29E-11	1.76E-11	7.88E-03	0.049276764	5.55E-06	0.021591388	4.43E-07	7.46E-07	1.66E-20	1.54E-08	0.001904559	547.5615048	0.286909048	4.11799199	11111.80672	0.411191586	3.30610000000000e-319	0.164173229	3.98E-05	37.872381	0.206741157	0.001093462	1.568164027	5.67000000000000e-321	0.005310678	1.36E-08	9.12E-02	3.38466000000000e-318	2.34503000000000e-319	0.470437954
18.3	2.705912763	373.8893321	2.65E-05	0.491992357	1.65E-71	2.06E-75	0.058403254	3.28E-11	1.72E-11	7.73E-03	0.049330516	5.43E-06	0.021456093	4.32E-07	7.25E-07	1.58E-20	1.45E-08	0.001904531	547.5536342	0.29062978	4.127320881	11111.6413	0.41181033	3.30610000000000e-319	0.164163564	3.98E-05	37.54819388	0.206767941	0.001093531	1.568370717	5.69000000000000e-321	0.005212042	1.38E-08	9.17E-02	3.39349000000000e-318	2.34503000000000e-319	0.464963666
18.4	2.695388041	373.1928119	2.67E-05	0.491603972	6.48E-72	7.98E-76	0.058338724	3.28E-11	1.69E-11	7.59E-03	0.049383864	5.31E-06	0.021321797	4.22E-07	7.05E-07	1.51E-20	1.37E-08	0.001904504	547.5455695	0.294357628	4.136464228	11111.47685	0.412421953	3.30610000000000e-319	0.164153956	3.98E-05	37.22906073	0.206794908	0.001093601	1.568578711	5.70600000000000e-321	0.005114607	1.40E-08	9.21E-02	3.40196300000000e-318	2.34503000000000e-319	0.459657861
18.5	2.68482862	372.4891173	2.68E-05	0.491216369	2.54E-72	3.09E-76	0.058274469	3.27E-11	1.65E-11	7.46E-03	0.049436808	5.19E-06	0.021188507	4.12E-07	6.85E-07	1.44E-20	1.29E-08	0.001904475	547.5373188	0.298091846	4.145423985	11111.31338	0.413026505	3.30610000000000e-319	0.164144407	3.98E-05	36.91489103	0.206822066	0.001093674	1.568788063	5.72000000000000e-321	0.005018382	1.42E-08	9.25E-02	3.41097000000000e-318	2.34503000000000e-319	0.454516313
18.6	2.67423887	371.7786933	2.70E-05	0.490829608	9.94E-73	1.20E-76	0.058210507	3.27E-11	1.62E-11	7.32E-03	0.049489346	5.07E-06	0.02105623	4.02E-07	6.65E-07	1.38E-20	1.22E-08	0.001904446	547.5288898	0.301831679	4.154202129	11111.15091	0.413624031	3.30610000000000e-319	0.164134917	3.98E-05	36.6055965	0.206849421	0.001093748	1.568998819	5.74000000000000e-321	0.004923376	1.44E-08	9.29E-02	3.41968000000000e-318	2.34503000000000e-319	0.449534871
18.7	2.663623086	371.0619776	2.71E-05	0.490443748	3.89E-73	4.64E-77	0.058146857	3.27E-11	1.58E-11	7.19E-03	0.049541479	4.96E-06	0.020924973	3.92E-07	6.46E-07	1.31E-20	1.15E-08	0.001904416	547.5202904	0.305576371	4.16280066	11110.98946	0.41421458	3.30610000000000e-319	0.16412549	3.98E-05	36.30109106	0.206876978	0.001093825	1.569211019	5.75600000000000e-321	0.004829597	1.45E-08	9.33E-02	3.42827000000000e-318	2.34503000000000e-319	0.444709457
18.8	2.652985483	370.3394005	2.72E-05	0.49005885	1.53E-73	1.80E-77	0.058083536	3.26E-11	1.55E-11	7.06E-03	0.049593204	4.85E-06	0.020794743	3.83E-07	6.28E-07	1.25E-20	1.09E-08	0.001904386	547.5115281	0.309325158	4.171221599	11110.82903	0.414798196	3.30610000000000e-319	0.164116125	3.98E-05	36.00129079	0.20690474	0.001093904	1.569424697	5.77600000000000e-321	0.00473705	1.47E-08	9.37E-02	3.43716000000000e-318	2.34503000000000e-319	0.440036068
18.9	2.642330202	369.6113852	2.74E-05	0.489674972	5.98E-74	6.96E-78	0.058020559	3.26E-11	1.52E-11	6.93E-03	0.04964452	4.74E-06	0.020665546	3.74E-07	6.10E-07	1.20E-20	1.03E-08	0.001904355	547.5026105	0.313077273	4.179466987	11110.66963	0.415374926	3.30610000000000e-319	0.164106824	3.98E-05	35.7061139	0.206932711	0.001093985	1.569639879	5.79500000000000e-321	0.004645742	1.49E-08	9.42E-02	3.44587000000000e-318	2.34503000000000e-319	0.435510774
19	2.631661307	368.8783471	2.75E-05	0.489292174	2.34E-74	2.70E-78	0.057957944	3.26E-11	1.49E-11	6.80E-03	0.049695427	4.64E-06	0.020537389	3.65E-07	5.93E-07	1.14E-20	9.71E-09	0.001904323	547.4935449	0.316831943	4.187538884	11110.51128	0.415944815	3.30610000000000e-319	0.164097588	3.98E-05	35.41548068	0.206960893	0.001094068	1.569856584	5.81000000000000e-321	0.004555677	1.51E-08	9.46E-02	3.45446000000000e-318	2.34503000000000e-319	0.431129719
19.1	2.620982784	368.1406946	2.76E-05	0.488910515	9.17E-75	1.05E-78	0.057895703	3.25E-11	1.46E-11	6.68E-03	0.049745923	4.54E-06	0.020410278	3.56E-07	5.76E-07	1.09E-20	9.18E-09	0.001904291	547.4843387	0.320588393	4.195439368	11110.354	0.416507908	3.30610000000000e-319	0.164088418	3.98E-05	35.12931344	0.206989288	0.001094153	1.570074826	5.83000000000000e-321	0.00446686	1.53E-08	9.50E-02	3.46347000000000e-318	2.34503000000000e-319	0.42688912
19.2	2.610298545	367.3988286	2.78E-05	0.488530053	3.59E-75	4.05E-79	0.057833854	3.25E-11	1.43E-11	6.56E-03	0.049796007	4.44E-06	0.020284219	3.47E-07	5.60E-07	1.04E-20	8.68E-09	0.001904259	547.474999	0.324345843	4.203170532	11110.19779	0.417064249	3.30610000000000e-319	0.164079316	3.98E-05	34.84753653	0.207017897	0.001094241	1.570294614	5.84500000000000e-321	0.004379292	1.55E-08	9.54E-02	3.47218000000000e-318	2.34503000000000e-319	0.422785265
19.3	2.599612424	366.6531429	2.79E-05	0.488150846	1.41E-75	1.57E-79	0.057772408	3.25E-11	1.40E-11	6.44E-03	0.049845678	4.34E-06	0.020159217	3.39E-07	5.44E-07	9.94E-21	8.20E-09	0.001904226	547.465533	0.328103512	4.210734486	11110.04266	0.417613882	3.30610000000000e-319	0.164070283	3.98E-05	34.57007624	0.207046719	0.00109433	1.570515949	5.86500000000000e-321	0.004292977	1.57E-08	9.58E-02	3.48076700000000e-318	2.34503000000000e-319	0.418814515
19.4	2.588928182	365.9040238	2.80E-05	0.487772953	5.52E-76	6.08E-80	0.05771138	3.24E-11	1.37E-11	6.32E-03	0.049894935	4.24E-06	0.020035279	3.31E-07	5.28E-07	9.49E-21	7.76E-09	0.001904193	547.4559474	0.331860612	4.218133351	11109.88863	0.41815685	3.30610000000000e-319	0.164061319	3.98E-05	34.29686077	0.207075754	0.001094422	1.570738828	5.88400000000000e-321	0.004207916	1.58E-08	9.62E-02	3.48966000000000e-318	2.34503000000000e-319	0.414973303
19.5	2.578249505	365.1518506	2.82E-05	0.487396432	2.16E-76	2.36E-80	0.057650782	3.24E-11	1.34E-11	6.20E-03	0.049943776	4.15E-06	0.01991241	3.23E-07	5.13E-07	9.06E-21	7.34E-09	0.001904159	547.4462493	0.335616357	4.225369263	11109.73571	0.418693197	3.30610000000000e-319	0.164052426	3.98E-05	34.02782022	0.207105001	0.001094515	1.570963242	5.90400000000000e-321	0.004124108	1.60E-08	9.66E-02	3.49837000000000e-318	2.34503000000000e-319	0.411258131
19.6	2.567580004	364.3969952	2.83E-05	0.487021341	8.46E-77	9.12E-81	0.057590627	3.24E-11	1.31E-11	6.09E-03	0.049992201	4.06E-06	0.019790616	3.15E-07	4.98E-07	8.65E-21	6.94E-09	0.001904125	547.4364453	0.339369955	4.232444369	11109.5839	0.419222964	3.30610000000000e-319	0.164043604	3.98E-05	33.76288655	0.207134457	0.001094611	1.571189178	5.92400000000000e-321	0.004041555	1.62E-08	9.69E-02	3.50695700000000e-318	2.34503000000000e-319	0.407665574
19.7	2.556923217	363.6398227	2.84E-05	0.486647736	3.32E-77	3.54E-81	0.057530926	3.23E-11	1.29E-11	5.98E-03	0.050040209	3.97E-06	0.019669902	3.08E-07	4.84E-07	8.26E-21	6.57E-09	0.001904091	547.426542	0.343120613	4.239360825	11109.43323	0.419746194	3.30610000000000e-319	0.164034855	3.98E-05	33.50199349	0.20716412	0.001094708	1.571416616	5.94400000000000e-321	0.003960255	1.64E-08	9.73E-02	3.51585000000000e-318	2.34503000000000e-319	0.404192275
19.8	2.546282608	362.8806909	2.86E-05	0.486275676	1.30E-77	1.37E-81	0.05747169	3.23E-11	1.26E-11	5.87E-03	0.050087797	3.88E-06	0.019550272	3.00E-07	4.70E-07	7.89E-21	6.22E-09	0.001904056	547.416546	0.346867538	4.246120798	11109.2837	0.420262928	3.30610000000000e-319	0.164026179	3.98E-05	33.24507658	0.207193986	0.001094807	1.571645532	5.96000000000000e-321	0.003880206	1.66E-08	9.77E-02	3.52468000000000e-318	2.34503000000000e-319	0.400834947
19.9	2.535661569	362.1199505	2.87E-05	0.485905216	5.09E-78	5.31E-82	0.057412931	3.23E-11	1.23E-11	5.76E-03	0.050134966	3.80E-06	0.019431732	2.93E-07	4.57E-07	7.53E-21	5.89E-09	0.001904021	547.4064637	0.350609934	4.252726462	11109.13531	0.420773208	3.30610000000000e-319	0.164017577	3.98E-05	32.99207306	0.207224052	0.001094909	1.5718759	5.97300000000000e-321	0.003801406	1.68E-08	9.81E-02	3.53326600000000e-318	2.34503000000000e-319	0.397590371
20	2.525063422	361.3579454	2.88E-05	0.485536414	1.99E-78	2.06E-82	0.057354658	3.22E-11	1.21E-11	5.66E-03	0.050181713	3.72E-06	0.019314286	2.86E-07	4.44E-07	7.19E-21	5.58E-09	0.001903986	547.3963013	0.354347004	4.259179997	11108.98809	0.421277074	3.30610000000000e-319	0.164009051	3.98E-05	32.74292189	0.207254313	0.001095012	1.572107685	5.99300000000000e-321	0.003723853	1.70E-08	9.85E-02	3.54216000000000e-318	2.34503000000000e-319	0.394455395
