z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	ÊPO4adsc
17.4	1.694375522	236.5917965	1.01E-07	0.214594065	6.51E-57	2.64E-62	0.026766589	1.50E-11	1.37E-11	2.18E-02	0.018911453	1.01E-05	0.045664123	4.52E-07	6.01E-07	1.67E-20	9.02E-07	0.001889734	543.3012929	9.61E-10	2.860911304	11116.518	0.346677296	3.30610000000000e-319	0.168347113	3.98E-05	35.79151294	0.154914683	0.000821321	1.175055112	5.54300000000000e-321	0.012936859	2.26E-12	2.20E-09	3.32357500000000e-318	2.34503000000000e-319	2.551755411
17.5	1.702961358	237.8711885	1.02E-07	0.214811786	2.55E-57	1.02E-62	0.026784555	1.51E-11	1.33E-11	2.11E-02	0.018917692	9.73E-06	0.045674385	4.41E-07	5.89E-07	1.58E-20	8.59E-07	0.001889922	543.3553942	9.71E-10	2.878126107	11116.45049	0.347535132	3.30610000000000e-319	0.168360932	3.98E-05	35.55103031	0.155035483	0.000821898	1.175973354	5.56300000000000e-321	0.012957582	2.29E-12	2.21E-09	3.33228500000000e-318	2.34503000000000e-319	2.529926039
17.6	1.711460958	239.139452	1.03E-07	0.215028929	9.98E-58	3.97E-63	0.026801963	1.51E-11	1.29E-11	2.05E-02	0.018923825	9.40E-06	0.045684488	4.31E-07	5.77E-07	1.49E-20	8.17E-07	0.001890108	543.4088516	9.81E-10	2.895239911	11116.38302	0.348384503	3.30610000000000e-319	0.168374606	3.98E-05	35.31288612	0.155154465	0.000822466	1.176877781	5.58300000000000e-321	0.012977206	2.33E-12	2.22E-09	3.34105500000000e-318	2.34503000000000e-319	2.508249031
17.7	1.719874341	240.3965682	1.03E-07	0.215245489	3.91E-58	1.54E-63	0.026818827	1.51E-11	1.25E-11	1.99E-02	0.018929856	9.08E-06	0.045694436	4.21E-07	5.65E-07	1.41E-20	7.78E-07	0.001890292	543.4616696	9.92E-10	2.912251818	11116.31561	0.34922544	3.30610000000000e-319	0.168388134	3.98E-05	35.0770688	0.155271653	0.000823026	1.177768563	5.60000000000000e-321	0.012995742	2.36E-12	2.23E-09	3.34982400000000e-318	2.34503000000000e-319	2.486725187
17.8	1.728201539	241.6425201	1.04E-07	0.215461458	1.53E-58	5.96E-64	0.026835159	1.51E-11	1.22E-11	1.93E-02	0.018935788	8.78E-06	0.045704232	4.11E-07	5.54E-07	1.33E-20	7.40E-07	0.001890474	543.5138526	1.00E-09	2.929160936	11116.24827	0.350057974	3.30610000000000e-319	0.168401516	3.98E-05	34.8435669	0.155387068	0.000823577	1.178645866	5.61800000000000e-321	0.013013204	2.40E-12	2.24E-09	3.35847000000000e-318	2.34503000000000e-319	2.465355288
17.9	1.736442598	242.8772921	1.04E-07	0.21567683	6.00E-59	2.31E-64	0.026850971	1.51E-11	1.18E-11	1.87E-02	0.018941624	8.49E-06	0.045713877	4.01E-07	5.42E-07	1.26E-20	7.04E-07	0.001890653	543.5654048	1.01E-09	2.945966384	11116.181	0.350882138	3.30610000000000e-319	0.168414752	3.98E-05	34.61236901	0.155500732	0.000824119	1.179509855	5.63700000000000e-321	0.013029603	2.43E-12	2.25E-09	3.36730400000000e-318	2.34503000000000e-319	2.4441401
18	1.744597576	244.1008702	1.05E-07	0.215891596	2.35E-59	8.94E-65	0.026866276	1.51E-11	1.15E-11	1.82E-02	0.018947366	8.21E-06	0.045723375	3.92E-07	5.31E-07	1.20E-20	6.70E-07	0.00189083	543.6163308	1.02E-09	2.962667291	11116.11382	0.351697963	3.30610000000000e-319	0.168427842	3.98E-05	34.38346381	0.155612666	0.000824652	1.180360696	5.66000000000000e-321	0.013044954	2.47E-12	2.26E-09	3.37607400000000e-318	2.34503000000000e-319	2.423080369
18.1	1.752666546	245.313242	1.06E-07	0.216105747	9.21E-60	3.47E-65	0.026881086	1.51E-11	1.11E-11	1.76E-02	0.018953017	7.94E-06	0.045732727	3.83E-07	5.20E-07	1.13E-20	6.37E-07	0.001891005	543.6666347	1.03E-09	2.979262793	11116.04674	0.352505481	3.30610000000000e-319	0.168440784	3.98E-05	34.15684006	0.155722892	0.000825178	1.18119855	5.68000000000000e-321	0.013059269	2.50E-12	2.27E-09	3.38472000000000e-318	2.34503000000000e-319	2.402176822
18.2	1.760649595	246.5143966	1.06E-07	0.216319273	3.61E-60	1.34E-65	0.026895412	1.51E-11	1.08E-11	1.71E-02	0.018958581	7.68E-06	0.045741937	3.74E-07	5.10E-07	1.07E-20	6.06E-07	0.001891178	543.7163211	1.04E-09	2.995752037	11115.97976	0.353304722	3.30610000000000e-319	0.168453581	3.98E-05	33.93248661	0.155831431	0.000825694	1.182023577	5.70000000000000e-321	0.013072562	2.54E-12	2.28E-09	3.39349000000000e-318	2.34503000000000e-319	2.381430174
18.3	1.768546819	247.7043245	1.07E-07	0.216532163	1.41E-60	5.20E-66	0.026909267	1.51E-11	1.05E-11	1.66E-02	0.018964058	7.43E-06	0.045751006	3.65E-07	4.99E-07	1.01E-20	5.77E-07	0.001891349	543.7653942	1.05E-09	3.01213418	11115.91289	0.354095719	3.30610000000000e-319	0.16846623	3.98E-05	33.71039241	0.155938304	0.000826203	1.182835938	5.72000000000000e-321	0.013084846	2.57E-12	2.29E-09	3.40220000000000e-318	2.34503000000000e-319	2.360841117
18.4	1.776358331	248.8830178	1.07E-07	0.216744407	5.54E-61	2.02E-66	0.026922662	1.51E-11	1.02E-11	1.61E-02	0.018969452	7.20E-06	0.045759937	3.57E-07	4.89E-07	9.60E-21	5.48E-07	0.001891517	543.8138584	1.06E-09	3.028408387	11115.84614	0.354878504	3.30610000000000e-319	0.168478733	3.98E-05	33.4905465	0.156043531	0.000826704	1.183635788	5.73600000000000e-321	0.013096136	2.61E-12	2.30E-09	3.41097000000000e-318	2.34503000000000e-319	2.340410331
18.5	1.784084255	250.0504698	1.08E-07	0.216955991	2.17E-61	7.81E-67	0.026935607	1.51E-11	9.91E-12	1.56E-02	0.018974765	6.97E-06	0.045768732	3.48E-07	4.79E-07	9.09E-21	5.21E-07	0.001891684	543.861718	1.07E-09	3.044573834	11115.77953	0.355653108	3.30610000000000e-319	0.16849109	3.98E-05	33.27293802	0.156147134	0.000827196	1.184423285	5.75600000000000e-321	0.013106445	2.64E-12	2.32E-09	3.41968000000000e-318	2.34503000000000e-319	2.320138478
18.6	1.791724724	251.2066755	1.09E-07	0.217166903	8.50E-62	3.02E-67	0.026948115	1.51E-11	9.63E-12	1.52E-02	0.018979999	6.75E-06	0.045777393	3.40E-07	4.69E-07	8.61E-21	4.96E-07	0.001891848	543.9089773	1.08E-09	3.060629704	11115.71306	0.356419563	3.30610000000000e-319	0.168503299	3.98E-05	33.05755622	0.156249132	0.000827681	1.18519858	5.77000000000000e-321	0.013115789	2.68E-12	2.33E-09	3.42845000000000e-318	2.34503000000000e-319	2.300026203
18.7	1.799279888	252.3516311	1.09E-07	0.217377129	3.33E-62	1.17E-67	0.026960196	1.51E-11	9.35E-12	1.47E-02	0.018985156	6.53E-06	0.045785922	3.32E-07	4.59E-07	8.15E-21	4.71E-07	0.001892011	543.9556406	1.10E-09	3.076575191	11115.64674	0.3571779	3.30610000000000e-319	0.168515362	3.98E-05	32.84439045	0.156349545	0.000828158	1.185961828	5.78600000000000e-321	0.013124181	2.71E-12	2.34E-09	3.43722000000000e-318	2.34503000000000e-319	2.280074136
18.8	1.806749906	253.4853343	1.10E-07	0.217586656	1.30E-62	4.54E-68	0.02697186	1.52E-11	9.08E-12	1.43E-02	0.018990238	6.33E-06	0.045794321	3.25E-07	4.50E-07	7.72E-21	4.48E-07	0.001892171	544.0017122	1.11E-09	3.092409497	11115.58058	0.357928151	3.30610000000000e-319	0.168527279	3.98E-05	32.6334302	0.156448393	0.000828627	1.186713179	5.80000000000000e-321	0.013131636	2.75E-12	2.35E-09	3.44593000000000e-318	2.34503000000000e-319	2.260282891
18.9	1.814134949	254.6077841	1.10E-07	0.217795469	5.11E-63	1.76E-68	0.026983119	1.52E-11	8.82E-12	1.39E-02	0.018995247	6.13E-06	0.045802592	3.17E-07	4.40E-07	7.31E-21	4.26E-07	0.001892329	544.0471964	1.12E-09	3.108131835	11115.51459	0.358670348	3.30610000000000e-319	0.16853905	3.98E-05	32.42466504	0.156545696	0.000829089	1.18745278	5.81500000000000e-321	0.01313817	2.78E-12	2.36E-09	3.45470000000000e-318	2.34503000000000e-319	2.240653066
19	1.821435199	255.7189809	1.11E-07	0.218003551	2.00E-63	6.82E-69	0.026993982	1.52E-11	8.57E-12	1.35E-02	0.019000186	5.94E-06	0.045810738	3.10E-07	4.31E-07	6.93E-21	4.05E-07	0.001892486	544.0920974	1.13E-09	3.123741424	11115.44878	0.359404521	3.30610000000000e-319	0.168550674	3.98E-05	32.21808468	0.156641474	0.000829543	1.18818078	5.83000000000000e-321	0.013143797	2.82E-12	2.37E-09	3.46347000000000e-318	2.34503000000000e-319	2.221185246
19.1	1.82865085	256.8189262	1.11E-07	0.218210888	7.85E-64	2.64E-69	0.027004459	1.52E-11	8.33E-12	1.31E-02	0.019005055	5.76E-06	0.045818758	3.03E-07	4.22E-07	6.56E-21	3.85E-07	0.00189264	544.1364195	1.14E-09	3.139237496	11115.38315	0.360130703	3.30610000000000e-319	0.168562153	3.98E-05	32.01367894	0.156735744	0.00082999	1.188897324	5.84500000000000e-321	0.013148532	2.86E-12	2.38E-09	3.47218000000000e-318	2.34503000000000e-319	2.201879998
19.2	1.835782105	257.907623	1.12E-07	0.218417463	3.07E-64	1.02E-69	0.027014561	1.52E-11	8.09E-12	1.27E-02	0.019009857	5.59E-06	0.045826657	2.96E-07	4.13E-07	6.21E-21	3.66E-07	0.001892792	544.180167	1.15E-09	3.15461929	11115.31772	0.360848925	3.30610000000000e-319	0.168573486	3.98E-05	31.81143777	0.156828526	0.000830429	1.189602555	5.86500000000000e-321	0.013152392	2.89E-12	2.39E-09	3.48095000000000e-318	2.34503000000000e-319	2.182737876
19.3	1.842829181	258.9850753	1.13E-07	0.218623257	1.20E-64	3.96E-70	0.027024296	1.52E-11	7.86E-12	1.24E-02	0.019014593	5.42E-06	0.045834434	2.89E-07	4.04E-07	5.89E-21	3.47E-07	0.001892942	544.223344	1.16E-09	3.169886052	11115.2525	0.361559218	3.30610000000000e-319	0.168584674	3.98E-05	31.61135126	0.15691984	0.000830861	1.190296615	5.88400000000000e-321	0.01315539	2.93E-12	2.40E-09	3.48966000000000e-318	2.34503000000000e-319	2.16375942
19.4	1.849792302	260.0512887	1.13E-07	0.218828255	4.72E-65	1.54E-70	0.027033675	1.52E-11	7.64E-12	1.20E-02	0.019019265	5.25E-06	0.045842093	2.82E-07	3.96E-07	5.58E-21	3.30E-07	0.001893091	544.2659547	1.17E-09	3.185037041	11115.18749	0.362261614	3.30610000000000e-319	0.168595717	3.98E-05	31.41340959	0.157009702	0.000831287	1.190979644	5.90400000000000e-321	0.013157545	2.96E-12	2.41E-09	3.49843000000000e-318	2.34503000000000e-319	2.144945154
19.5	1.856671703	261.1062697	1.14E-07	0.219032436	1.85E-65	5.95E-71	0.027042708	1.52E-11	7.43E-12	1.17E-02	0.019023874	5.09E-06	0.045849634	2.76E-07	3.87E-07	5.28E-21	3.14E-07	0.001893237	544.3080034	1.18E-09	3.200071521	11115.12271	0.362956143	3.30610000000000e-319	0.168606616	3.98E-05	31.2176031	0.157098132	0.000831705	1.191651782	5.92400000000000e-321	0.01315887	3.00E-12	2.42E-09	3.50720000000000e-318	2.34503000000000e-319	2.12629559
19.6	1.86346763	262.150026	1.14E-07	0.219235784	7.24E-66	2.31E-71	0.027051402	1.52E-11	7.22E-12	1.13E-02	0.019028422	4.94E-06	0.04585706	2.70E-07	3.79E-07	5.01E-21	2.98E-07	0.001893381	544.3494942	1.19E-09	3.214988768	11115.05815	0.363642837	3.30610000000000e-319	0.16861737	3.98E-05	31.02392225	0.157185147	0.000832116	1.192313163	5.94000000000000e-321	0.013159382	3.03E-12	2.43E-09	3.51591000000000e-318	2.34503000000000e-319	2.107811224
19.7	1.870180339	263.1825666	1.15E-07	0.219438278	2.84E-66	8.93E-72	0.027059767	1.52E-11	7.01E-12	1.10E-02	0.01903291	4.79E-06	0.045864372	2.63E-07	3.71E-07	4.74E-21	2.83E-07	0.001893524	544.3904312	1.20E-09	3.229788065	11114.99385	0.364321726	3.30610000000000e-319	0.16862798	3.98E-05	30.83235764	0.157270766	0.000832521	1.192963925	5.96000000000000e-321	0.013159098	3.07E-12	2.44E-09	3.52468000000000e-318	2.34503000000000e-319	2.089492541
19.8	1.876810092	264.2039015	1.15E-07	0.219639899	1.11E-66	3.46E-72	0.027067812	1.52E-11	6.82E-12	1.07E-02	0.019037339	4.65E-06	0.045871571	2.57E-07	3.63E-07	4.50E-21	2.69E-07	0.001893664	544.4308187	1.21E-09	3.244468702	11114.92979	0.364992843	3.30610000000000e-319	0.168638448	3.98E-05	30.6429	0.157355005	0.000832918	1.193604199	5.97300000000000e-321	0.013158033	3.10E-12	2.45E-09	3.53345000000000e-318	2.34503000000000e-319	2.071340011
19.9	1.883357164	265.2140417	1.16E-07	0.219840626	4.35E-67	1.34E-72	0.027075545	1.52E-11	6.63E-12	1.04E-02	0.019041711	4.51E-06	0.045878659	2.51E-07	3.55E-07	4.26E-21	2.55E-07	0.001893803	544.4706606	1.22E-09	3.259029981	11114.86599	0.365656216	3.30610000000000e-319	0.168648772	3.98E-05	30.45554019	0.157437882	0.000833309	1.194234117	5.99000000000000e-321	0.013156204	3.14E-12	2.46E-09	3.54216000000000e-318	2.34503000000000e-319	2.053354092
20	1.889821838	266.2129996	1.16E-07	0.22004044	1.71E-67	5.19E-73	0.027082975	1.52E-11	6.44E-12	1.01E-02	0.019046027	4.38E-06	0.045885638	2.46E-07	3.48E-07	4.04E-21	2.42E-07	0.00189394	544.5099612	1.23E-09	3.27347121	11114.80246	0.366311877	3.30610000000000e-319	0.168658954	3.98E-05	30.27026921	0.157519414	0.000833694	1.194853809	6.01000000000000e-321	0.013153628	3.17E-12	2.46E-09	3.55093000000000e-318	2.34503000000000e-319	2.035535228
20.1	1.896204404	267.2007883	1.17E-07	0.220239319	6.68E-68	2.01E-73	0.027090111	1.52E-11	6.26E-12	9.83E-03	0.019050288	4.25E-06	0.045892509	2.40E-07	3.40E-07	3.83E-21	2.30E-07	0.001894075	544.5487244	1.24E-09	3.287791707	11114.73921	0.366959857	3.30610000000000e-319	0.168668994	3.98E-05	30.0870782	0.157599617	0.000834072	1.195463403	6.02300000000000e-321	0.013150321	3.21E-12	2.47E-09	3.55747500000000e-318	2.34503000000000e-319	2.017883853
20.2	1.902505161	268.177422	1.17E-07	0.220437243	2.62E-68	7.80E-74	0.02709696	1.52E-11	6.09E-12	9.56E-03	0.019054494	4.13E-06	0.045899273	2.35E-07	3.33E-07	3.63E-21	2.19E-07	0.001894208	544.5869543	1.25E-09	3.301990796	11114.67625	0.367600186	3.30610000000000e-319	0.168678893	3.98E-05	29.90595843	0.15767851	0.000834443	1.196063025	6.04000000000000e-321	0.013146299	3.24E-12	2.48E-09	3.56180000000000e-318	2.34503000000000e-319	2.000400386
20.3	1.908724417	269.142916	1.18E-07	0.220634188	1.03E-68	3.02E-74	0.02710353	1.52E-11	5.92E-12	9.29E-03	0.019058648	4.01E-06	0.045905932	2.29E-07	3.25E-07	3.44E-21	2.08E-07	0.001894339	544.624655	1.26E-09	3.316067811	11114.61359	0.368232893	3.30610000000000e-319	0.168688651	3.98E-05	29.72690132	0.157756107	0.000834809	1.1966528	6.06000000000000e-321	0.013141581	3.28E-12	2.49E-09	3.56618600000000e-318	2.34503000000000e-319	1.983085235
20.4	1.914862488	270.0972865	1.18E-07	0.220830134	4.02E-69	1.17E-74	0.027109829	1.52E-11	5.75E-12	9.04E-03	0.01906275	3.89E-06	0.045912487	2.24E-07	3.18E-07	3.26E-21	1.97E-07	0.001894468	544.6618305	1.27E-09	3.330022094	11114.55123	0.36885801	3.30610000000000e-319	0.168698269	3.98E-05	29.54989842	0.157832425	0.000835168	1.197232851	6.07700000000000e-321	0.013136182	3.31E-12	2.50E-09	3.57057000000000e-318	2.34503000000000e-319	1.965938797
20.5	1.920919696	271.0405506	1.19E-07	0.221025057	1.57E-69	4.53E-75	0.027115865	1.52E-11	5.59E-12	8.79E-03	0.019066801	3.78E-06	0.04591894	2.19E-07	3.11E-07	3.09E-21	1.87E-07	0.001894596	544.6984847	1.28E-09	3.343852994	11114.48918	0.369475566	3.30610000000000e-319	0.168707748	3.98E-05	29.37494143	0.15790748	0.000835521	1.197803298	6.09700000000000e-321	0.013130119	3.35E-12	2.51E-09	3.57495500000000e-318	2.34503000000000e-319	1.948961457
20.6	1.926896371	271.9727262	1.19E-07	0.221218936	6.17E-70	1.76E-75	0.027121645	1.52E-11	5.44E-12	8.54E-03	0.019070802	3.67E-06	0.045925291	2.14E-07	3.05E-07	2.93E-21	1.78E-07	0.001894722	544.7346216	1.29E-09	3.357559869	11114.42746	0.370085591	3.30610000000000e-319	0.168717087	3.98E-05	29.20202216	0.157981288	0.000835868	1.198364262	6.11700000000000e-321	0.013123411	3.38E-12	2.52E-09	3.57928000000000e-318	2.34503000000000e-319	1.93215359
20.7	1.93279285	272.8938322	1.20E-07	0.221411747	2.42E-70	6.81E-76	0.027127177	1.52E-11	5.29E-12	8.31E-03	0.019074754	3.57E-06	0.045931543	2.09E-07	2.98E-07	2.78E-21	1.68E-07	0.001894845	544.7702451	1.30E-09	3.371142085	11114.36607	0.370688115	3.30610000000000e-319	0.168726289	3.98E-05	29.0311326	0.158053863	0.000836208	1.19891586	6.13000000000000e-321	0.013116073	3.42E-12	2.53E-09	3.58372500000000e-318	2.34503000000000e-319	1.915515557
20.8	1.938609479	273.8038884	1.20E-07	0.221603467	9.46E-71	2.64E-76	0.027132468	1.52E-11	5.14E-12	8.08E-03	0.019078657	3.46E-06	0.045937695	2.04E-07	2.91E-07	2.63E-21	1.60E-07	0.001894968	544.8053592	1.31E-09	3.384599013	11114.30502	0.371283167	3.30610000000000e-319	0.168735353	3.98E-05	28.86226485	0.158125222	0.000836543	1.199458208	6.14600000000000e-321	0.013108124	3.45E-12	2.54E-09	3.58805000000000e-318	2.34503000000000e-319	1.899047712
20.9	1.944346606	274.7029152	1.21E-07	0.221794073	3.71E-71	1.02E-76	0.027137524	1.52E-11	5.00E-12	7.86E-03	0.019082512	3.37E-06	0.04594375	2.00E-07	2.85E-07	2.50E-21	1.52E-07	0.001895088	544.8399678	1.32E-09	3.397930035	11114.24432	0.371870776	3.30610000000000e-319	0.16874428	3.98E-05	28.69541117	0.15819538	0.000836873	1.19999142	6.16000000000000e-321	0.01309958	3.49E-12	2.55E-09	3.59243500000000e-318	2.34503000000000e-319	1.882750396
21	1.950004588	275.5909339	1.21E-07	0.22198354	1.45E-71	3.96E-77	0.027142354	1.53E-11	4.86E-12	7.64E-03	0.01908632	3.27E-06	0.045949709	1.95E-07	2.79E-07	2.37E-21	1.44E-07	0.001895207	544.8740747	1.33E-09	3.411134538	11114.18398	0.372450971	3.30610000000000e-319	0.168753071	3.98E-05	28.53056395	0.15826435	0.000837196	1.20051561	6.17600000000000e-321	0.013090459	3.52E-12	2.56E-09	3.59676000000000e-318	2.34503000000000e-319	1.866623942
21.1	1.955583789	276.4679666	1.22E-07	0.222171846	5.69E-72	1.53E-77	0.027146962	1.53E-11	4.73E-12	7.43E-03	0.019090081	3.18E-06	0.045955573	1.91E-07	2.73E-07	2.24E-21	1.37E-07	0.001895324	544.9076837	1.34E-09	3.424211918	11114.124	0.373023782	3.30610000000000e-319	0.168761727	3.98E-05	28.36771571	0.158332149	0.000837514	1.201030888	6.19600000000000e-321	0.013080778	3.56E-12	2.56E-09	3.60120500000000e-318	2.34503000000000e-319	1.850668671
21.2	1.961084576	277.334036	1.22E-07	0.222358965	2.23E-72	5.94E-78	0.027151357	1.53E-11	4.60E-12	7.23E-03	0.019093797	3.09E-06	0.045961342	1.86E-07	2.67E-07	2.13E-21	1.30E-07	0.001895439	544.9407987	1.35E-09	3.437161577	11114.0644	0.373589237	3.30610000000000e-319	0.168770248	3.98E-05	28.20685913	0.158398789	0.000837826	1.201537363	6.21000000000000e-321	0.013070555	3.59E-12	2.57E-09	3.60553000000000e-318	2.34503000000000e-319	1.834884895
21.3	1.966507322	278.1891656	1.23E-07	0.222544873	8.73E-73	2.30E-78	0.027155544	1.53E-11	4.47E-12	7.04E-03	0.019097467	3.00E-06	0.045967019	1.82E-07	2.61E-07	2.02E-21	1.23E-07	0.001895553	544.9734233	1.36E-09	3.449982926	11114.00519	0.374147364	3.30610000000000e-319	0.168778635	3.98E-05	28.04798702	0.158464286	0.000838132	1.202035144	6.23000000000000e-321	0.013059807	3.62E-12	2.58E-09	3.60991500000000e-318	2.34503000000000e-319	1.819272918
21.4	1.971852407	279.0333794	1.23E-07	0.222729546	3.42E-73	8.92E-79	0.02715953	1.53E-11	4.35E-12	6.85E-03	0.019101093	2.92E-06	0.045972604	1.78E-07	2.55E-07	1.91E-21	1.17E-07	0.001895664	545.0055615	1.36E-09	3.462675381	11113.94637	0.374698193	3.30610000000000e-319	0.16878689	3.98E-05	27.89109233	0.158528654	0.000838433	1.202524336	6.24500000000000e-321	0.013048552	3.66E-12	2.59E-09	3.61430000000000e-318	2.34503000000000e-319	1.803833034
21.5	1.977120214	279.8667023	1.24E-07	0.222912959	1.34E-73	3.46E-79	0.027163321	1.53E-11	4.23E-12	6.66E-03	0.019104674	2.84E-06	0.045978098	1.74E-07	2.49E-07	1.82E-21	1.11E-07	0.001895775	545.0372168	1.37E-09	3.475238365	11113.88795	0.375241751	3.30610000000000e-319	0.168795012	3.98E-05	27.73616814	0.158591905	0.000838729	1.203005044	6.26000000000000e-321	0.013036807	3.69E-12	2.60E-09	3.61868500000000e-318	2.34503000000000e-319	1.788565527
21.6	1.982311131	280.6891594	1.24E-07	0.223095087	5.25E-74	1.34E-79	0.027166923	1.53E-11	4.12E-12	6.48E-03	0.019108212	2.76E-06	0.045983502	1.70E-07	2.44E-07	1.72E-21	1.05E-07	0.001895883	545.0683931	1.38E-09	3.48767131	11113.82994	0.375778066	3.30610000000000e-319	0.168803003	3.98E-05	27.58320769	0.158654054	0.00083902	1.20347737	6.28000000000000e-321	0.01302459	3.72E-12	2.61E-09	3.62301000000000e-318	2.34503000000000e-319	1.773470675
21.7	1.98742555	281.5007768	1.25E-07	0.223275906	2.06E-74	5.19E-80	0.027170342	1.53E-11	4.01E-12	6.31E-03	0.019111706	2.68E-06	0.045988817	1.66E-07	2.38E-07	1.63E-21	9.96E-08	0.00189599	545.0990939	1.39E-09	3.499973652	11113.77234	0.376307165	3.30610000000000e-319	0.168810863	3.98E-05	27.43220433	0.158715113	0.000839305	1.203941417	6.29400000000000e-321	0.013011919	3.76E-12	2.61E-09	3.62745500000000e-318	2.34503000000000e-319	1.758548746
21.8	1.992463867	282.3015808	1.25E-07	0.22345539	8.06E-75	2.01E-80	0.027173584	1.53E-11	3.90E-12	6.14E-03	0.019115157	2.61E-06	0.045994044	1.62E-07	2.33E-07	1.55E-21	9.45E-08	0.001896095	545.1293228	1.40E-09	3.512144835	11113.71518	0.376829077	3.30610000000000e-319	0.168818594	3.98E-05	27.28315157	0.158775097	0.000839585	1.204397283	6.31000000000000e-321	0.01299881	3.79E-12	2.62E-09	3.63178000000000e-318	2.34503000000000e-319	1.743799999
21.9	1.997426482	283.0915984	1.26E-07	0.223633514	3.16E-75	7.79E-81	0.027176654	1.53E-11	3.79E-12	5.97E-03	0.019118566	2.54E-06	0.045999185	1.59E-07	2.28E-07	1.47E-21	8.96E-08	0.001896199	545.1590836	1.41E-09	3.524184309	11113.65845	0.377343828	3.30610000000000e-319	0.168826196	3.98E-05	27.13604306	0.158834017	0.00083986	1.204845067	6.32400000000000e-321	0.012985282	3.82E-12	2.63E-09	3.63604000000000e-318	2.34503000000000e-319	1.729224689
22	2.002313797	283.8708569	1.26E-07	0.223810254	1.24E-75	3.02E-81	0.027179558	1.53E-11	3.69E-12	5.81E-03	0.019121932	2.47E-06	0.046004239	1.55E-07	2.23E-07	1.39E-21	8.50E-08	0.001896301	545.1883797	1.42E-09	3.536091532	11113.60216	0.377851446	3.30610000000000e-319	0.16883367	3.98E-05	26.99087256	0.158891887	0.000840129	1.205284865	6.34000000000000e-321	0.012971352	3.85E-12	2.64E-09	3.64043000000000e-318	2.34503000000000e-319	1.71482306
22.1	2.00712622	284.6393843	1.27E-07	0.223985583	4.85E-76	1.17E-81	0.027182302	1.53E-11	3.59E-12	5.66E-03	0.019125256	2.40E-06	0.046009209	1.51E-07	2.18E-07	1.32E-21	8.06E-08	0.001896401	545.2172146	1.43E-09	3.547865964	11113.54633	0.378351957	3.30610000000000e-319	0.168841018	3.98E-05	26.84763399	0.158948719	0.000840394	1.205716772	6.35400000000000e-321	0.012957038	3.89E-12	2.65E-09	3.64481000000000e-318	2.34503000000000e-319	1.70059535
22.2	2.01186416	285.3972087	1.27E-07	0.224159476	1.90E-76	4.53E-82	0.02718489	1.53E-11	3.49E-12	5.51E-03	0.019128539	2.33E-06	0.046014095	1.48E-07	2.13E-07	1.25E-21	7.64E-08	0.0018965	545.2455919	1.44E-09	3.559507076	11113.49096	0.378845387	3.30610000000000e-319	0.168848239	3.98E-05	26.7063214	0.159004525	0.000840654	1.206140881	6.37000000000000e-321	0.012942357	3.92E-12	2.65E-09	3.64920000000000e-318	2.34503000000000e-319	1.68654179
22.3	2.016528027	286.1443588	1.27E-07	0.224331908	7.44E-77	1.75E-82	0.027187328	1.53E-11	3.40E-12	5.36E-03	0.01913178	2.27E-06	0.046018897	1.45E-07	2.08E-07	1.19E-21	7.24E-08	0.001896597	545.2735151	1.45E-09	3.571014343	11113.43605	0.379331764	3.30610000000000e-319	0.168855335	3.98E-05	26.56692897	0.159059317	0.000840909	1.206557284	6.38000000000000e-321	0.012927327	3.95E-12	2.66E-09	3.65352000000000e-318	2.34503000000000e-319	1.672662605
22.4	2.021118236	286.8808635	1.28E-07	0.224502855	2.91E-77	6.80E-83	0.027189621	1.53E-11	3.31E-12	5.22E-03	0.01913498	2.21E-06	0.046023617	1.41E-07	2.03E-07	1.13E-21	6.87E-08	0.001896692	545.3009875	1.46E-09	3.582387244	11113.38162	0.379811113	3.30610000000000e-319	0.168862307	3.98E-05	26.42945103	0.159113107	0.000841159	1.206966073	6.39300000000000e-321	0.012911965	3.98E-12	2.67E-09	3.65797000000000e-318	2.34503000000000e-319	1.658958013
22.5	2.025635203	287.6067522	1.28E-07	0.224672289	1.14E-77	2.63E-83	0.027191774	1.53E-11	3.22E-12	5.08E-03	0.019138139	2.15E-06	0.046028256	1.38E-07	1.99E-07	1.07E-21	6.51E-08	0.001896787	545.3280126	1.47E-09	3.593625266	11113.32768	0.38028346	3.30610000000000e-319	0.168869155	3.98E-05	26.29388201	0.159165908	0.000841405	1.207367334	6.40300000000000e-321	0.012896289	4.01E-12	2.68E-09	3.66229000000000e-318	2.34503000000000e-319	1.645428226
