-999	"MyLake model input data time series for Lake 227, accessed from https://github.com/biogeochemistry/ELA_MyLake_model"																															
Year	Month	Day	GlobalRadiation	CloudCover	AirTemperature	RelativeHumidity	AirPressure	WindSpeed	Precipitation	InflowQ	InflowT	InflowC	InflowSS	InflowTP	InflowDIP	InflowChla	InflowDOC	DIC	O	NO3	NH4	SO4	Fe2	Ca2	pH	CH4	Fe3	Al3	SiO4	SiO2	diatom	POC
1969	6	27	26.19223834	0	12.25	82	956	2.434770401	1.3	637.004	14.23	0	0	2112.856028	0	0	28833.11722	8000	10000	31303.77586	31.32349814	4112.947598	420.0153942	2130.978977	4.797259197	0	93.22155719	0	0	4875.231145	0	0
1969	6	28	24.65411126	0	12.2	92	953	1.766006688	2	980	14.18	0	0	1.92E-05	0	0	28801.56395	8000	10000	4.43E-05	31.25522438	4109.683822	419.7660404	2129.41839	4.797259197	0	93.16620583	0	0	4868.236833	0	0
1969	6	29	27.89789735	0	14.45	80	953	1.525916121	0.5	245	16.03	0	0	0.000308086	0	0	28770.01068	8000	10000	0.000706476	31.18695061	4106.420046	419.5166865	2127.857803	4.797259197	0	93.11085446	0	0	4861.24252	0	0
1969	6	30	27.9207541	0	11.4	89	953	1.801424916	0	0	13.53	0	0	0	0	0	28738.45741	8000	10000	0	31.11867685	4103.15627	419.2673327	2126.297217	4.797259197	0	93.0555031	0	0	4854.248208	0	0
1969	7	1	28.28219961	0	12.2	88	956	1.801424916	1	490	14.18	0	0	7.72E-05	0	0	28706.90414	8000	10000	0.000175687	31.05040308	4099.892494	419.0179788	2124.73663	4.797259197	0	93.00015174	0	0	4847.253896	0	0
1969	7	2	26.70668332	0	13.9	88	956	1.801424916	0	0	15.58	0	0	0	0	0	28675.35087	8000	10000	0	30.98212932	4096.628718	418.768625	2123.176043	4.797259197	0	92.94480037	0	0	4840.259583	0	0
1969	7	3	27.29803818	0	15.3	77	957	1.801424916	6.1	2989.004	16.73	0	0	450.2831812	0	0	28643.7976	8000	10000	6671.331977	30.91385555	4093.364942	418.5192711	2121.615456	4.797259197	0	92.88944901	0	0	4833.265271	0	0
1969	7	4	28.42844232	0	13.05	81	956	1.801424916	20.8	10192	14.88	0	0	1.79E-07	0	0	28612.24433	8000	10000	4.03E-07	30.84558179	4090.101166	418.2699173	2120.054869	4.797259197	0	92.83409765	0	0	4826.270958	0	0
1969	7	5	24.17559157	0	11.4	88	949	1.801424916	0	0	13.53	0	0	0	0	0	28580.69106	8000	10000	0	30.77730802	4086.83739	418.0205635	2118.494283	4.797259197	0	92.77874628	0	0	4819.276646	0	0
1969	7	6	29.50574576	0	13.6	92	954	1.801424916	0	0	15.33	0	0	0	0	0	28549.13779	8000	10000	0	30.70903426	4083.573614	417.7712096	2116.933696	4.797259197	0	92.72339492	0	0	4812.282334	0	0
1969	7	7	29.26822657	0	16.7	93	946	1.801424916	0	0	17.87	0	0	0	0	0	28517.58452	8000	10000	0	30.6407605	4080.309839	417.5218558	2115.373109	4.797259197	0	92.66804356	0	0	4805.288021	0	0
1969	7	8	28.29890374	0	14.7	93	951	2.095929258	0	0	16.23	0	0	0	0	0	28486.03125	8000	10000	0	30.57248673	4077.046063	417.2725019	2113.812522	4.797259197	0	92.61269219	0	0	4798.293709	0	0
1969	7	9	32.36605165	0	19.45	98	947	1.939595723	1.3	637	20.13	0	0	4.62E-05	0	0	28454.47798	8000	10000	0.00010175	30.50421297	4073.782287	417.0231481	2112.251935	4.797259197	0	92.55734083	0	0	4791.299397	0	0
1969	7	10	33.40167946	0	19.7	96	939	1.365123299	0	0.004	20.33	0	0	312443723.9	0	0	28422.92471	8000	10000	4629122075	30.4359392	4070.518511	416.7737942	2110.691348	4.797259197	0	92.50198947	0	0	4784.305084	0	0
1969	7	11	28.39259468	0	20.55	78	929	0.665726228	0	0	21.03	0	0	0	0	0	28391.37144	8000	10000	0	30.36766544	4067.254735	416.5244404	2109.130762	4.797259197	0	92.4466381	0	0	4777.310772	0	0
1969	7	12	26.492346	0	25.25	97	936	2.304610938	0.8	392	24.89	0	0	0.000122582	0	0	28359.81817	8000	10000	0.0002665	30.29939167	4063.990959	416.2750866	2107.570175	4.797259197	0	92.39128674	0	0	4770.31646	0	0
1969	7	13	26.69638175	0	23.05	93	942	1.164649291	8.1	3969	23.08	0	0	1.20E-06	0	0	28328.2649	8000	10000	2.59E-06	30.23111791	4060.727183	416.0257327	2106.009588	4.797259197	0	92.33593538	0	0	4763.322147	0	0
1969	7	14	28.6816294	0	21.1	90	936	0.760793044	2.5	1225	21.48	0	0	1.26E-05	0	0	28296.71163	8000	10000	2.71E-05	30.16284415	4057.463407	415.7763789	2104.449001	4.797259197	0	92.28058401	0	0	4756.327835	0	0
1969	7	15	29.3004001	0	22.8	96	941	0.842934393	0	0	22.88	0	0	0	0	0	28265.15836	8000	10000	0	30.09457038	4054.199631	415.527025	2102.888414	4.797259197	0	92.22523265	0	0	4749.333522	0	0
1969	7	16	28.38104723	0	20	84	950	1.584985509	0	0	20.58	0	0	0	0	0	28233.60509	8000	10000	0	30.02629662	4050.935855	415.2776712	2101.327828	4.797259197	0	92.16988129	0	0	4742.33921	0	0
1969	7	17	26.17232965	0	18.9	95	948	0.981366155	0	0.004	19.68	0	0	312443723.9	0	0	28202.05182	8000	10000	4629122075	29.95802285	4047.672079	415.0283174	2099.767241	4.797259197	0	92.11452992	0	0	4735.344898	0	0
1969	7	18	28.75308025	0	19.7	97	952	0.528089382	0	0	20.33	0	0	0	0	0	28170.49855	8000	10000	0	29.88974909	4044.408303	414.7789635	2098.206654	4.797259197	0	92.05917856	0	0	4728.350585	0	0
1969	7	19	29.35014262	0	19.4	97	946	1.142223604	0	0	20.09	0	0	0	0	0	28138.94527	8000	10000	0	29.82147532	4041.144527	414.5296097	2096.646067	4.797259197	0	92.0038272	0	0	4721.356273	0	0
1969	7	20	28.71752316	0	19.45	97	932	1.259651481	0	0	20.13	0	0	0	0	0	28107.392	8000	10000	0	29.75320156	4037.880751	414.2802558	2095.08548	4.797259197	0	91.94847583	0	0	4714.361961	0	0
1969	7	21	29.57202854	0	18.3	95	939	1.419733401	7.6	3724	19.19	0	0	1.38E-06	0	0	28075.83873	8000	10000	2.88E-06	29.68492779	4034.616975	414.030902	2093.524894	4.797259197	0	91.89312447	0	0	4707.367648	0	0
1969	7	22	31.32393126	0	17.5	95	943	1.693494813	25.4	12446	18.53	0	0	1.23E-07	0	0	28044.28546	8000	10000	2.57E-07	29.61665403	4031.353199	413.7815481	2091.964307	4.797259197	0	91.83777311	0	0	4700.373336	0	0
1969	7	23	26.29179704	0	18.6	98	943	1.338949227	0	0	19.43	0	0	0	0	0	28012.73219	8000	10000	0	29.54838027	4028.089423	413.5321943	2090.40372	4.797259197	0	91.78242174	0	0	4693.379024	0	0
1969	7	24	28.19733691	0	19.15	92	942	0.897609123	3.3	1617.004	19.88	0	0	832.3406237	0	0	27981.17892	8000	10000	12331.84101	29.4801065	4024.825647	413.2828405	2088.843133	4.797259197	0	91.72707038	0	0	4686.384711	0	0
1969	7	25	28.94398902	0	16.95	94	937	1.177380877	0	0	18.08	0	0	0	0	0	27949.62565	8000	10000	0	29.41183274	4021.561871	413.0334866	2087.282546	4.797259197	0	91.67171902	0	0	4679.390399	0	0
1969	7	26	29.15814519	0	16.1	92	944	1.140672548	14.5	7105	17.38	0	0	3.80E-07	0	0	27918.07238	8000	10000	7.80E-07	29.34355897	4018.298096	412.7841328	2085.72196	4.797259197	0	91.61636765	0	0	4672.396086	0	0
1969	7	27	27.24496365	0	20.55	89	942	1.801939489	0	0	21.03	0	0	0	0	0	27886.51911	8000	10000	0	29.27528521	4015.03432	412.5347789	2084.161373	4.797259197	0	91.56101629	0	0	4665.401774	0	0
1969	7	28	28.68426058	0	20	92	947	1.426454645	0	0	20.58	0	0	0	0	0	27854.96584	8000	10000	0	29.20701144	4011.770544	412.2854251	2082.600786	4.797259197	0	91.50566493	0	0	4658.407462	0	0
1969	7	29	29.06361574	0	20.55	95	946	0.748772359	0	0	21.03	0	0	0	0	0	27823.41257	8000	10000	0	29.13873768	4008.506768	412.0360712	2081.040199	4.797259197	0	91.45031356	0	0	4651.413149	0	0
1969	7	30	26.02831078	0	19.45	97	938	1.23270188	38.9	19061	20.13	0	0	5.32E-08	0	0	27791.8593	8000	10000	1.07E-07	29.07046392	4005.242992	411.7867174	2079.479612	4.797259197	0	91.3949622	0	0	4644.418837	0	0
1969	7	31	28.42941304	0	17.5	97	937	2.0667177	0	0.004	18.53	0	0	312443723.9	0	0	27760.30603	8000	10000	4629122075	29.00219015	4001.979216	411.5373636	2077.919025	4.797259197	0	91.33961084	0	0	4637.424525	0	0
1969	8	1	27.2198171	0	18.9	93	932	1.224494208	0	0	19.68	0	0	0	0	0	27728.75276	8000	10000	0	28.93391639	3998.71544	411.2880097	2076.358439	4.797259197	0	91.28425947	0	0	4630.430212	0	0
1969	8	2	28.31508478	0	21.1	93	922	1.295519654	0	0	21.48	0	0	0	0	0	27697.19949	8000	10000	0	28.86564262	3995.451664	411.0386559	2074.797852	4.797259197	0	91.22890811	0	0	4623.4359	0	0
1969	8	3	28.70450359	0	19.7	94	925	1.210987094	8.6	4214	20.33	0	0	1.09E-06	0	0	27665.64622	8000	10000	2.17E-06	28.79736886	3992.187888	410.789302	2073.237265	4.797259197	0	91.17355675	0	0	4616.441588	0	0
1969	8	4	29.64577108	0	19.7	85	929	1.16613572	0	0	20.33	0	0	0	0	0	27634.09295	8000	10000	0	28.72909509	3988.924112	410.5399482	2071.676678	4.797259197	0	91.11820538	0	0	4609.447275	0	0
1969	8	5	29.83447651	0	20	83	929	1.074881916	0	0	20.58	0	0	0	0	0	27602.53968	8000	10000	0	28.66082133	3985.660336	410.2905943	2070.116091	4.797259197	0	91.06285402	0	0	4602.452963	0	0
1969	8	6	27.90223684	0	18.35	95	930	1.544593422	31.5	15435	19.23	0	0	8.18E-08	0	0	27570.98641	8000	10000	1.60E-07	28.59254756	3982.39656	410.0412405	2068.555505	4.797259197	0	91.00750266	0	0	4595.45865	0	0
1969	8	7	28.24320257	0	14.45	92	920	1.868505649	11.4	5586.004	16.03	0	0	240.9411614	0	0	27539.43314	8000	10000	3569.750203	28.5242738	3979.132784	409.7918867	2066.994918	4.797259197	0	90.95215129	0	0	4588.464338	0	0
1969	8	8	27.2940309	0	16.65	96	913	1.349418856	0	0	17.83	0	0	0	0	0	27507.87987	8000	10000	0	28.45600004	3975.869008	409.5425328	2065.434331	4.797259197	0	90.89679993	0	0	4581.470026	0	0
1969	8	9	24.85136331	0	18.05	67	932	0.715101515	10.4	5096	18.98	0	0	7.54E-07	0	0	27476.3266	8000	10000	1.46E-06	28.38772627	3972.605232	409.293179	2063.873744	4.797259197	0	90.84144857	0	0	4574.475713	0	0
1969	8	10	26.89882425	0	22.25	84	943	1.002305413	0	0	22.43	0	0	0	0	0	27444.77333	8000	10000	0	28.31945251	3969.341456	409.0438251	2062.313157	4.797259197	0	90.7860972	0	0	4567.481401	0	0
1969	8	11	28.94892222	0	23.9	94	943	1.926088609	0	0	23.78	0	0	0	0	0	27413.22006	8000	10000	0	28.25117874	3966.07768	408.7944713	2060.752571	4.797259197	0	90.73074584	0	0	4560.487089	0	0
1969	8	12	27.02629404	0	21.1	92	947	1.642633096	27.9	13671	21.48	0	0	1.05E-07	0	0	27381.66679	8000	10000	2.01E-07	28.18290498	3962.813904	408.5451175	2059.191984	4.797259197	0	90.67539448	0	0	4553.492776	0	0
1969	8	13	28.29976588	0	21.1	96	955	2.306808268	2.5	1225	21.48	0	0	1.31E-05	0	0	27350.11352	8000	10000	2.49E-05	28.11463121	3959.550128	408.2957636	2057.631397	4.797259197	0	90.62004312	0	0	4546.498464	0	0
1969	8	14	24.21708879	0	16.4	94	959	2.559630421	1	490.004	17.63	0	0	2746.707287	0	0	27318.56025	8000	10000	40694.82608	28.04635745	3956.286353	408.0464098	2056.07081	4.797259197	0	90.56469175	0	0	4539.504152	0	0
1969	8	15	26.97513995	0	19.45	91	956	1.834834805	0	0	20.13	0	0	0	0	0	27287.00698	8000	10000	0	27.97808368	3953.022577	407.7970559	2054.510223	4.797259197	0	90.50934039	0	0	4532.509839	0	0
1969	8	16	26.63686111	0	18.9	83	947	0.75846646	1.3	637	19.68	0	0	4.87E-05	0	0	27255.45371	8000	10000	9.13E-05	27.90980992	3949.758801	407.5477021	2052.949637	4.797259197	0	90.45398903	0	0	4525.515527	0	0
1969	8	17	26.49812037	0	19.15	88	940	1.462322818	0.3	147	19.88	0	0	0.000915717	0	0	27223.90044	8000	10000	0.001708687	27.84153616	3946.495025	407.2983482	2051.38905	4.797259197	0	90.39863766	0	0	4518.521214	0	0
1969	8	18	25.41476045	0	15.3	71	937	1.371844543	0	0	16.73	0	0	0	0	0	27192.34717	8000	10000	0	27.77326239	3943.231249	407.0489944	2049.828463	4.797259197	0	90.3432863	0	0	4511.526902	0	0
1969	8	19	27.06361483	0	16.4	69	953	1.038949115	0	0	17.63	0	0	0	0	0	27160.7939	8000	10000	0	27.70498863	3939.967473	406.7996406	2048.267876	4.797259197	0	90.28793494	0	0	4504.53259	0	0
1969	8	20	27.96839731	0	16.95	85	963	1.176605349	0	0	18.08	0	0	0	0	0	27129.24063	8000	10000	0	27.63671486	3936.703697	406.5502867	2046.707289	4.797259197	0	90.23258357	0	0	4497.538277	0	0
1969	8	21	25.29225124	0	19.45	90	963	1.673266455	0	0.004	20.13	0	0	312443723.9	0	0	27097.68736	8000	10000	4629122075	27.5684411	3933.439921	406.3009329	2045.146702	4.797259197	0	90.17723221	0	0	4490.543965	0	0
1969	8	22	24.46702413	0	23.35	91	971	2.0397681	0	0	23.33	0	0	0	0	0	27066.13409	8000	10000	0	27.50016733	3930.176145	406.051579	2043.586116	4.797259197	0	90.12188085	0	0	4483.549653	0	0
1969	8	23	23.84532226	0	25.25	91	971	1.60295191	0	0	24.89	0	0	0	0	0	27034.58082	8000	10000	0	27.43189357	3926.912369	405.8022252	2042.025529	4.797259197	0	90.06652948	0	0	4476.55534	0	0
1969	8	24	24.35920238	0	23.05	83	966	1.326928541	0	0	23.08	0	0	0	0	0	27003.02755	8000	10000	0	27.36361981	3923.648593	405.5528713	2040.464942	4.797259197	0	90.01117812	0	0	4469.561028	0	0
1969	8	25	24.16702024	0	22.5	82	956	1.213249051	0	0	22.63	0	0	0	0	0	26971.47428	8000	10000	0	27.29534604	3920.384817	405.3035175	2038.904355	4.797259197	0	89.95582676	0	0	4462.566716	0	0
1969	8	26	24.82490273	0	23.05	92	953	1.973977468	0	0	23.08	0	0	0	0	0	26939.92101	8000	10000	0	27.22707228	3917.121041	405.0541637	2037.343768	4.797259197	0	89.90047539	0	0	4455.572403	0	0
1969	8	27	24.89764781	0	21.35	98	960	1.684511613	0	0	21.69	0	0	0	0	0	26908.36774	8000	10000	0	27.15879851	3913.857265	404.8048098	2035.783182	4.797259197	0	89.84512403	0	0	4448.578091	0	0
1969	8	28	24.34378557	0	20.85	89	970	1.283563596	0.3	147.004	21.28	0	0	9155.503809	0	0	26876.81447	8000	10000	135646.639	27.09052475	3910.593489	404.555456	2034.222595	4.797259197	0	89.78977267	0	0	4441.583778	0	0
1969	8	29	23.77382577	0	23.3	92	970	2.109371745	39.1	19159	23.29	0	0	5.48E-08	0	0	26845.2612	8000	10000	9.69E-08	27.02225098	3907.329713	404.3061021	2032.662008	4.797259197	0	89.7344213	0	0	4434.589466	0	0
1969	8	30	25.86638485	0	16.35	97	970	1.732400471	0	0	17.59	0	0	0	0	0	26813.70792	8000	10000	0	26.95397722	3904.065937	404.0567483	2031.101421	4.797259197	0	89.67906994	0	0	4427.595154	0	0
1969	8	31	22.23905046	0	15.25	83	971	0.739013631	0	0	16.69	0	0	0	0	0	26782.15465	8000	10000	0	26.88570345	3900.802161	403.8073944	2029.540834	4.797259197	0	89.62371858	0	0	4420.600841	0	0
1969	9	1	23.50871321	0	16.7	81	975	0.697910643	0	0	17.87	0	0	0	0	0	26750.60138	8000	10000	0	26.81742969	3897.538385	403.5580406	2027.980248	4.797259197	0	89.56836721	0	0	4413.606529	0	0
1969	9	2	22.34416373	0	17.5	81	976	1.11075009	0	0	18.53	0	0	0	0	0	26719.04811	8000	10000	0	26.74915593	3894.27461	403.3086868	2026.419661	4.797259197	0	89.51301585	0	0	4406.612217	0	0
1969	9	3	21.18934725	0	20.85	80	978	1.463098346	0	0	21.28	0	0	0	0	0	26687.49484	8000	10000	0	26.68088216	3891.010834	403.0593329	2024.859074	4.797259197	0	89.45766449	0	0	4399.617904	0	0
1969	9	4	22.97718391	0	20	75	975	2.374925484	1	490.004	20.58	0	0	2746.707289	0	0	26655.94157	8000	10000	40694.82607	26.6126084	3887.747058	402.8099791	2023.298487	4.797259197	0	89.40231312	0	0	4392.623592	0	0
1969	9	5	23.11463204	0	18.9	81	969	1.223007779	13.2	6468	19.68	0	0	4.85E-07	0	0	26624.3883	8000	10000	8.32E-07	26.54433463	3884.483282	402.5606252	2021.7379	4.797259197	0	89.34696176	0	0	4385.62928	0	0
1969	9	6	22.92288536	0	17.2	79	955	1.294033225	1.3	637	18.28	0	0	5.01E-05	0	0	26592.83503	8000	10000	8.55E-05	26.47606087	3881.219506	402.3112714	2020.177314	4.797259197	0	89.2916104	0	0	4378.634967	0	0
1969	9	7	23.98631104	0	13.05	79	944	1.463098346	1	490	14.88	0	0	8.47E-05	0	0	26561.28176	8000	10000	0.000143995	26.4077871	3877.95573	402.0619176	2018.616727	4.797259197	0	89.23625903	0	0	4371.640655	0	0
1969	9	8	22.36559674	0	10.55	71	939	1.153404134	0	0	12.83	0	0	0	0	0	26529.72849	8000	10000	0	26.33951334	3874.691954	401.8125637	2017.05614	4.797259197	0	89.18090767	0	0	4364.646342	0	0
1969	9	9	22.96618711	0	10	83	934	0.761439318	0	0	12.38	0	0	0	0	0	26498.17522	8000	10000	0	26.27123957	3871.428178	401.5632099	2015.495553	4.797259197	0	89.12555631	0	0	4357.65203	0	0
1969	9	10	20.9771924	0	12.5	96	928	1.225980637	2.8	1372	14.43	0	0	1.08E-05	0	0	26466.62195	8000	10000	1.82E-05	26.20296581	3868.164402	401.313856	2013.934966	4.797259197	0	89.07020494	0	0	4350.657718	0	0
1969	9	11	20.25998193	0	11.1	97	926	1.879750806	0	0.004	13.28	0	0	312443723.9	0	0	26435.06868	8000	10000	4629122075	26.13469205	3864.900626	401.0645022	2012.374379	4.797259197	0	89.01485358	0	0	4343.663405	0	0
1969	9	12	20.05176181	0	15	89	939	1.035976257	0	0	16.48	0	0	0	0	0	26403.51541	8000	10000	0	26.06641828	3861.63685	400.8151483	2010.813793	4.797259197	0	88.95950222	0	0	4336.669093	0	0
1969	9	13	20.09061111	0	17.5	94	950	1.382314172	0	0	18.53	0	0	0	0	0	26371.96214	8000	10000	0	25.99814452	3858.373074	400.5657945	2009.253206	4.797259197	0	88.90415085	0	0	4329.674781	0	0
1969	9	14	19.66029804	0	19.75	93	953	1.664864901	18.3	8967	20.38	0	0	2.55E-07	0	0	26340.40887	8000	10000	4.20E-07	25.92987075	3855.109298	400.3164407	2007.692619	4.797259197	0	88.84879949	0	0	4322.680468	0	0
1969	9	15	22.40886794	0	13.65	80	964	0.814562991	5.1	2499	15.37	0	0	3.29E-06	0	0	26308.8556	8000	10000	5.39E-06	25.86159699	3851.845522	400.0670868	2006.132032	4.797259197	0	88.79344813	0	0	4315.686156	0	0
1969	9	16	21.15218023	0	11.1	75	974	1.295519654	0	0	13.28	0	0	0	0	0	26277.30233	8000	10000	0	25.79332322	3848.581746	399.817733	2004.571445	4.797259197	0	88.73809676	0	0	4308.691844	0	0
1969	9	17	19.91320347	0	7.2	74	973	0.860189893	0	0	10.08	0	0	0	0	0	26245.74906	8000	10000	0	25.72504946	3845.31797	399.5683791	2003.010859	4.797259197	0	88.6827454	0	0	4301.697531	0	0
1969	9	18	17.80687918	0	9.7	65	969	1.806140266	0	0.004	12.13	0	0	312443723.9	0	0	26214.19579	8000	10000	4629122075	25.6567757	3842.054194	399.3190253	2001.450272	4.797259197	0	88.62739404	0	0	4294.703219	0	0
1969	9	19	18.1804558	0	14.15	67	962	3.331603995	0	0	15.78	0	0	0	0	0	26182.64252	8000	10000	0	25.58850193	3838.790418	399.0696714	1999.889685	4.797259197	0	88.57204267	0	0	4287.708906	0	0
1969	9	20	20.0094312	0	16.65	67	958	2.722749827	0	0	17.83	0	0	0	0	0	26151.08925	8000	10000	0	25.52022817	3835.526642	398.8203176	1998.329098	4.797259197	0	88.51669131	0	0	4280.714594	0	0
1969	9	21	18.03463297	0	18.6	72	958	2.447437359	8.4	4116	19.43	0	0	1.22E-06	0	0	26119.53598	8000	10000	1.95E-06	25.4519544	3832.262867	398.5709638	1996.768511	4.797259197	0	88.46133995	0	0	4273.720282	0	0
1969	9	22	18.44109741	0	12.5	70	961	1.739832615	2	980	14.43	0	0	2.16E-05	0	0	26087.98271	8000	10000	3.43E-05	25.38368064	3828.999091	398.3216099	1995.207925	4.797259197	0	88.40598858	0	0	4266.725969	0	0
1969	9	23	21.90656682	0	3.9	77	966	1.882723664	0	0	7.38	0	0	0	0	0	26056.42944	8000	10000	0	25.31540687	3825.735315	398.0722561	1993.647338	4.797259197	0	88.35063722	0	0	4259.731657	0	0
1969	9	24	20.0118099	0	6.1	76	972	1.543106993	17.8	8722	9.18	0	0	2.73E-07	0	0	26024.87617	8000	10000	4.29E-07	25.24713311	3822.471539	397.8229022	1992.086751	4.797259197	0	88.29528586	0	0	4252.737345	0	0
1969	9	25	19.45998734	0	7.225	76	967	1.289573939	5.6	2744.004	10.105	0	0	490.4869741	0	0	25993.3229	8000	10000	7266.985682	25.17885934	3819.207763	397.5735484	1990.526164	4.797259197	0	88.23993449	0	0	4245.743032	0	0
1969	9	26	20.00785907	0	8.35	85	963	0.659004984	3.6	1764	11.03	0	0	6.70E-06	0	0	25961.76963	8000	10000	1.04E-05	25.11058558	3815.943987	397.3241945	1988.965577	4.797259197	0	88.18458313	0	0	4238.74872	0	0
1969	9	27	16.07012187	0	7.8	75	961	1.11753596	1	490	10.58	0	0	8.69E-05	0	0	25930.21636	8000	10000	0.000134673	25.04231182	3812.680211	397.0748407	1987.40499	4.797259197	0	88.12923177	0	0	4231.754408	0	0
1969	9	28	15.85838162	0	6.1	79	963	1.208789764	6.4	3136	9.18	0	0	2.12E-06	0	0	25898.66309	8000	10000	3.28E-06	24.97403805	3809.416435	396.8254869	1985.844404	4.797259197	0	88.0738804	0	0	4224.760095	0	0
1969	9	29	19.06883682	0	8.65	77	965	2.032335956	1.3	637	11.27	0	0	5.16E-05	0	0	25867.10982	8000	10000	7.91E-05	24.90576429	3806.152659	396.576133	1984.283817	4.797259197	0	88.01852904	0	0	4217.765783	0	0
1969	9	30	18.01474265	0	4.2	76	968	1.579750695	3.8	1862	7.62	0	0	6.04E-06	0	0	25835.55655	8000	10000	9.23E-06	24.83749052	3802.888883	396.3267792	1982.72323	4.797259197	0	87.96317768	0	0	4210.77147	0	0
1969	10	1	19.60245432	0	6.35	66	967	1.409263772	2	980	9.39	0	0	2.18E-05	0	0	25804.00328	8000	10000	3.32E-05	24.76921676	3799.625107	396.0774253	1981.162643	4.797259197	0	87.90782631	0	0	4203.777158	0	0
1969	10	2	18.40748362	0	6.65	67	958	0.641788261	1.3	637.004	9.63	0	0	2112.856034	0	0	25772.45001	8000	10000	31303.77584	24.70094299	3796.361331	395.8280715	1979.602056	4.797259197	0	87.85247495	0	0	4196.782846	0	0
1969	10	3	16.86387319	0	10.3	64	952	2.580634307	2.3	1127	12.63	0	0	1.66E-05	0	0	25740.89674	8000	10000	2.49E-05	24.63266923	3793.097555	395.5787177	1978.04147	4.797259197	0	87.79712359	0	0	4189.788533	0	0
1969	10	4	17.43457476	0	12.75	70	938	1.476540833	30.2	14798	14.64	0	0	9.62E-08	0	0	25709.34347	8000	10000	1.44E-07	24.56439547	3789.833779	395.3293638	1976.480883	4.797259197	0	87.74177222	0	0	4182.794221	0	0
1969	10	5	13.31836614	0	5.85	44	945	0.762990374	3.6	1764	8.98	0	0	6.78E-06	0	0	25677.7902	8000	10000	1.01E-05	24.4961217	3786.570003	395.08001	1974.920296	4.797259197	0	87.68642086	0	0	4175.799909	0	0
1969	10	6	16.20177663	0	5.55	40	951	2.157260603	1.5	735	8.73	0	0	3.91E-05	0	0	25646.23693	8000	10000	5.80E-05	24.42784794	3783.306227	394.8306561	1973.359709	4.797259197	0	87.6310695	0	0	4168.805596	0	0
1969	10	7	14.42027425	0	3.65	61	956	1.938820195	2.5	1225	7.17	0	0	1.41E-05	0	0	25614.68366	8000	10000	2.08E-05	24.35957417	3780.042451	394.5813023	1971.799122	4.797259197	0	87.57571813	0	0	4161.811284	0	0
1969	10	8	15.90968773	0	3.85	68	948	2.053275214	0.3	147	7.34	0	0	0.00097931	0	0	25583.13039	8000	10000	0.001439406	24.29130041	3776.778675	394.3319484	1970.238536	4.797259197	0	87.52036677	0	0	4154.816972	0	0
1969	10	9	16.55505364	0	7.25	60	954	1.826627133	4.8	2352.004	10.13	0	0	572.234654	0	0	25551.57712	8000	10000	8478.147745	24.22302664	3773.514899	394.0825946	1968.677949	4.797259197	0	87.46501541	0	0	4147.822659	0	0
1969	10	10	14.29716803	0	1.95	65	960	3.321845267	0	0	5.78	0	0	0	0	0	25520.02385	8000	10000	0	24.15475288	3770.251124	393.8332408	1967.117362	4.797259197	0	87.40966404	0	0	4140.828347	0	0
1969	10	11	14.26439499	0	0.25	64	963	1.558811437	0	0	4.39	0	0	0	0	0	25488.47057	8000	10000	0	24.08647911	3766.987348	393.5838869	1965.556775	4.797259197	0	87.35431268	0	0	4133.834034	0	0
1969	10	12	13.11881064	0	2.5	63	963	0.970896526	0	0	6.23	0	0	0	0	0	25456.9173	8000	10000	0	24.01820535	3763.723572	393.3345331	1963.996188	4.797259197	0	87.29896132	0	0	4126.839722	0	0
1969	10	13	13.86495774	0	0.55	64	959	1.60075458	0	0	4.63	0	0	0	0	0	25425.36403	8000	10000	0	23.94993159	3760.459796	393.0851792	1962.435602	4.797259197	0	87.24360995	0	0	4119.84541	0	0
1969	10	14	15.37456255	0	1.35	66	958	2.146790974	1.5	735	5.29	0	0	3.95E-05	0	0	25393.81076	8000	10000	5.63E-05	23.88165782	3757.19602	392.8358254	1960.875015	4.797259197	0	87.18825859	0	0	4112.851097	0	0
1969	10	15	13.99378869	0	2.75	61	957	0.855730607	0.3	147	6.44	0	0	0.00098787	0	0	25362.25749	8000	10000	0.001403157	23.81338406	3753.932244	392.5864715	1959.314428	4.797259197	0	87.13290723	0	0	4105.856785	0	0
1969	10	16	13.77841532	0	0.85	65	955	1.858811548	0	0.004	4.88	0	0	312443723.9	0	0	25330.70422	8000	10000	4629122075	23.74511029	3750.668468	392.3371177	1957.753841	4.797259197	0	87.07755586	0	0	4098.862473	0	0
1969	10	17	12.489589	0	1.1	59	956	1.810147161	0	0	5.08	0	0	0	0	0	25299.15095	8000	10000	0	23.67683653	3747.404692	392.0877639	1956.193254	4.797259197	0	87.0222045	0	0	4091.86816	0	0
1969	10	18	12.45556765	0	2.8	61	958	1.684511613	0	0	6.48	0	0	0	0	0	25267.59768	8000	10000	0	23.60856276	3744.140916	391.83841	1954.632667	4.797259197	0	86.96685314	0	0	4084.873848	0	0
1969	10	19	12.76972112	0	0.3	67	959	1.300043568	0	0	4.43	0	0	0	0	0	25236.04441	8000	10000	0	23.540289	3740.87714	391.5890562	1953.072081	4.797259197	0	86.91150177	0	0	4077.879536	0	0
1969	10	20	12.91388137	0	0.3	61	957	1.614907968	0	0	4.43	0	0	0	0	0	25204.49114	8000	10000	0	23.47201523	3737.613364	391.3397023	1951.511494	4.797259197	0	86.85615041	0	0	4070.885223	0	0
