z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	ÊPO4adsc
28.3	1.935535392	316.0755699	3.53E-05	0.460318436	5.16E-114	5.89E-118	0.042516671	2.39E-11	1.18E-12	8.10E-04	0.046434541	4.77E-07	0.012114764	3.24E-08	3.46E-08	6.87E-23	8.27E-11	0.001901584	546.7046055	0.630697435	4.415018866	11101.53773	0.445157492	3.30610000000000e-319	0.163573315	3.98E-05	21.9198643	0.182259729	0.000961486	1.382577647	7.00000000000000e-321	0.000716779	4.81E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92935563
28.4	1.933340356	315.8976177	3.53E-05	0.460247976	2.02E-114	2.28E-118	0.042504876	2.39E-11	1.15E-12	7.98E-04	0.046444553	4.66E-07	0.012096898	3.17E-08	3.37E-08	6.54E-23	8.01E-11	0.001901574	546.7018091	0.631561729	4.415239626	11101.51186	0.445227863	3.30610000000000e-319	0.163572008	3.98E-05	21.88716422	0.182264695	0.000961505	1.382615466	7.00000000000000e-321	0.00070929	4.81E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.9278606
28.5	1.931284559	315.7309259	3.53E-05	0.460182012	7.93E-115	8.84E-119	0.042493844	2.39E-11	1.13E-12	7.87E-04	0.046453921	4.55E-07	0.012080185	3.10E-08	3.29E-08	6.23E-23	7.78E-11	0.001901565	546.6991877	0.632371668	4.415444546	11101.48763	0.445293678	3.30610000000000e-319	0.163570784	3.98E-05	21.85656215	0.182269356	0.000961522	1.382650967	7.00600000000000e-321	0.000702299	4.82E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92646688
28.6	1.929368356	315.5755291	3.54E-05	0.460120553	3.11E-115	3.43E-119	0.042483573	2.39E-11	1.10E-12	7.77E-04	0.046462645	4.45E-07	0.012064625	3.03E-08	3.20E-08	5.93E-23	7.56E-11	0.001901556	546.6967422	0.633127038	4.415633975	11101.46505	0.445354941	3.30610000000000e-319	0.163569644	3.98E-05	21.82805847	0.182273708	0.000961539	1.382684126	7.01000000000000e-321	0.000695803	4.82E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92517343
28.7	1.927592094	315.4314612	3.54E-05	0.460063609	1.22E-115	1.33E-119	0.042474064	2.39E-11	1.07E-12	7.67E-04	0.046470724	4.34E-07	0.012050217	2.96E-08	3.12E-08	5.65E-23	7.36E-11	0.001901549	546.6944736	0.633827628	4.415808232	11101.44412	0.445411656	3.30610000000000e-319	0.163568587	3.98E-05	21.80165386	0.182277749	0.000961554	1.382714917	7.01600000000000e-321	0.000689799	4.82E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92397925
28.8	1.925956114	315.2987548	3.54E-05	0.460011187	4.77E-116	5.14E-120	0.042465315	2.39E-11	1.05E-12	7.58E-04	0.046478158	4.24E-07	0.012036963	2.89E-08	3.05E-08	5.38E-23	7.18E-11	0.001901541	546.6923826	0.634473234	4.415967608	11101.42484	0.445463826	3.30610000000000e-319	0.163567615	3.98E-05	21.77734925	0.182281476	0.000961568	1.382743318	7.02000000000000e-321	0.000684283	4.83E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92288347
28.9	1.92446075	315.1774419	3.54E-05	0.459963296	1.87E-116	1.99E-120	0.042457327	2.39E-11	1.02E-12	7.50E-04	0.046484947	4.15E-07	0.01202486	2.83E-08	2.97E-08	5.12E-23	7.01E-11	0.001901535	546.6904699	0.635063654	4.416112367	11101.40722	0.445511456	3.30610000000000e-319	0.163566727	3.98E-05	21.75514585	0.182284885	0.000961581	1.38276931	7.02000000000000e-321	0.000679254	4.83E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92188529
29	1.923106333	315.0675532	3.54E-05	0.459919942	7.31E-117	7.72E-121	0.0424501	2.39E-11	9.99E-13	7.42E-04	0.04649109	4.06E-07	0.012013911	2.77E-08	2.90E-08	4.88E-23	6.86E-11	0.001901529	546.6887365	0.635598694	4.416242743	11101.39127	0.445554546	3.30610000000000e-319	0.163565922	3.98E-05	21.73504515	0.182287976	0.000961593	1.382792875	7.02000000000000e-321	0.000674709	4.83E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92098399
29.1	1.921893186	314.9691184	3.54E-05	0.459881133	2.87E-117	2.99E-121	0.042443633	2.39E-11	9.75E-13	7.35E-04	0.046496587	3.97E-07	0.012004113	2.71E-08	2.83E-08	4.65E-23	6.73E-11	0.001901523	546.6871829	0.636078162	4.416358942	11101.37697	0.445593099	3.30610000000000e-319	0.163565202	3.98E-05	21.71704888	0.182290744	0.000961603	1.382813996	7.02600000000000e-321	0.000670646	4.84E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.92017894
29.2	1.920821627	314.8821666	3.54E-05	0.459846874	1.12E-117	1.16E-121	0.042437926	2.38E-11	9.51E-13	7.28E-04	0.046501438	3.89E-07	0.011995469	2.66E-08	2.76E-08	4.44E-23	6.62E-11	0.001901519	546.6858099	0.636501871	4.416461142	11101.36435	0.445627117	3.30610000000000e-319	0.163564566	3.98E-05	21.70115905	0.18229319	0.000961612	1.382832661	7.02000000000000e-321	0.000667063	4.84E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.9194696
29.3	1.919891969	314.8067256	3.54E-05	0.459817171	4.40E-118	4.49E-122	0.04243298	2.38E-11	9.28E-13	7.23E-04	0.046505643	3.81E-07	0.011987976	2.61E-08	2.70E-08	4.23E-23	6.52E-11	0.001901514	546.6846181	0.636869639	4.416549492	11101.3534	0.4456566	3.30610000000000e-319	0.163564014	3.98E-05	21.68737794	0.18229531	0.00096162	1.382848857	7.02000000000000e-321	0.00066396	4.84E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.91885552
29.4	1.91910452	314.7428225	3.55E-05	0.459792028	1.72E-118	1.74E-122	0.042428794	2.38E-11	9.05E-13	7.18E-04	0.046509201	3.74E-07	0.011981637	2.57E-08	2.64E-08	4.04E-23	6.43E-11	0.001901511	546.6836082	0.637181289	4.416624112	11101.34412	0.44568155	3.30610000000000e-319	0.163563547	3.98E-05	21.67570809	0.182297104	0.000961627	1.382862575	7.02600000000000e-321	0.000661334	4.84E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.91833633
29.5	1.918459581	314.6904833	3.55E-05	0.45977145	6.75E-119	6.74E-123	0.042425368	2.38E-11	8.83E-13	7.14E-04	0.046512112	3.68E-07	0.011976449	2.53E-08	2.59E-08	3.87E-23	6.36E-11	0.001901508	546.6827807	0.637436648	4.416685096	11101.33652	0.445701966	3.30610000000000e-319	0.163563164	3.98E-05	21.66615232	0.182298572	0.000961633	1.382873808	7.02600000000000e-321	0.000659186	4.85E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.91791174
29.6	1.91795745	314.6497332	3.55E-05	0.459755441	2.65E-119	2.62E-123	0.042422704	2.38E-11	8.62E-13	7.11E-04	0.046514377	3.63E-07	0.011972415	2.49E-08	2.55E-08	3.72E-23	6.31E-11	0.001901506	546.6821362	0.637635545	4.416732506	11101.33061	0.445717847	3.30610000000000e-319	0.163562867	3.98E-05	21.6587137	0.182299712	0.000961637	1.38288255	7.02000000000000e-321	0.000657516	4.85E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.91758157
29.7	1.917598419	314.6205966	3.55E-05	0.459744003	1.06E-119	1.03E-123	0.0424208	2.38E-11	8.42E-13	7.08E-04	0.046515995	3.59E-07	0.011969533	2.47E-08	2.51E-08	3.59E-23	6.27E-11	0.001901504	546.6816753	0.637777817	4.416766381	11101.32638	0.445729193	3.30610000000000e-319	0.163562654	3.98E-05	21.65339557	0.182300524	0.00096164	1.382888798	7.02000000000000e-321	0.000656322	4.85E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.9173457
29.8	1.917382776	314.6030967	3.55E-05	0.459737139	4.68E-120	4.51E-124	0.042419658	2.38E-11	8.24E-13	7.07E-04	0.046516966	3.56E-07	0.011967804	2.46E-08	2.49E-08	3.49E-23	6.25E-11	0.001901503	546.6813984	0.637863304	4.416786726	11101.32384	0.445736002	3.30610000000000e-319	0.163562526	3.98E-05	21.65020153	0.182301011	0.000961642	1.382892549	7.02000000000000e-321	0.000655605	4.85E-07	1.18E-01	3.84916000000000e-318	2.34503000000000e-319	15.91720411
29.9	1.917310802	314.5972562	3.55E-05	0.459734851	3.18E-120	3.04E-124	0.042419277	2.38E-11	8.13E-13	7.06E-04	0.046517289	3.55E-07	0.011967227	2.45E-08	2.48E-08	3.45E-23	6.24E-11	0.001901503	546.6813059	0.637891849	4.416793524	11101.32299	0.445738272	3.30673000000000e-319	0.163562483	3.98E-05	21.64913548	0.182301176	0.000961643	1.382893798	7.01600000000000e-321	0.000655366	4.85E-07	1.18E-01	3.84929000000000e-318	2.34306000000000e-319	15.91715686
30	1.917310802	314.5972562	3.55E-05	0.459734851	3.18E-120	3.04E-124	0.042419277	2.38E-11	8.13E-13	7.06E-04	0.046517289	3.55E-07	0.011967227	2.45E-08	2.48E-08	3.45E-23	6.24E-11	0.001901503	546.6813059	0.637891849	4.416793524	11101.32299	0.445738272	3.30673000000000e-319	0.163562483	3.98E-05	21.64913548	0.182301176	0.000961643	1.382893798	7.01600000000000e-321	0.000655366	4.85E-07	1.18E-01	3.84929000000000e-318	2.34306000000000e-319	15.91715686
